# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	15204	16139	+	MMJGOB_00014	ttcA	tRNA 2-thiocytidine(32) synthetase TtcA	COG:COG0037, COG:J, EC:2.8.1.-, GO:0000049, GO:0000287, GO:0005524, GO:0005737, GO:0008033, GO:0016783, GO:0034227, GO:0051539, KEGG:K14058, RefSeq:WP_001157412.1, SO:0001217, UniParc:UPI0000061471, UniRef:UniRef100_Q8FHP6, UniRef:UniRef50_P76055, UniRef:UniRef90_P76055
contig_1	cds	16267	17640	-	MMJGOB_00015	dbpA	ATP-dependent RNA helicase DbpA	EC:3.6.4.13, GO:0000027, GO:0003676, GO:0003689, GO:0003724, GO:0005524, GO:0005829, GO:0016887, GO:0019843, GO:0033677, GO:0034458, GO:0043531, GO:0061775, GO:0140584, GO:0140665, GO:0140849, RefSeq:WP_000123789.1, SO:0001217, UniParc:UPI0002185900, UniRef:UniRef100_A0A061K4F0, UniRef:UniRef50_P21693, UniRef:UniRef90_P21693
contig_1	cds	17670	17843	-	MMJGOB_00016	ynaL	Protein YnaL	RefSeq:WP_001296046.1, SO:0001217, UniParc:UPI0000DACE2C, UniRef:UniRef100_P0DPO3, UniRef:UniRef50_P0DPO3, UniRef:UniRef90_P0DPO3
contig_1	ncRNA	17905	18022	-	MMJGOB_00017	frnS	Fumarate/nitrate reductase regulator sRNA	RFAM:RF01796, SO:0000655
contig_1	cds	18118	19101	-	MMJGOB_00018	zntB	zinc transporter ZntB	COG:COG0598, COG:P, GO:0000287, GO:0005385, GO:0005886, GO:0015087, GO:0015095, GO:0050897, GO:0071577, KEGG:K16074, RefSeq:WP_000387388.1, SO:0001217, UniParc:UPI000013A8F3, UniRef:UniRef100_P64423, UniRef:UniRef50_P64423, UniRef:UniRef90_P64423
contig_1	sorf	19115	19162	-	MMJGOB_00019	ynaN	Protein YnaN	RefSeq:WP_211180494.1, SO:0001217, UniParc:UPI00107E63D9, UniRef:UniRef100_P0DSF1, UniRef:UniRef50_P0DSF1, UniRef:UniRef90_P0DSF1
contig_1	cds	19356	20618	+	MMJGOB_00020		diguanylate cyclase	RefSeq:WP_001576764.1, SO:0001217, UniParc:UPI0002A33C56, UniRef:UniRef100_UPI0002A33C56, UniRef:UniRef50_P77302, UniRef:UniRef90_A0A376M831
contig_1	cds	20602	21165	-	MMJGOB_00021	smrA	DNA endonuclease SmrA	COG:COG2840, COG:JL, EC:3.1.-.-, GO:0003677, GO:0004520, RefSeq:WP_001046838.1, SO:0001217, UniParc:UPI0001C229A6, UniRef:UniRef100_A0A061JZF8, UniRef:UniRef50_P76053, UniRef:UniRef90_P76053
contig_1	cds	21360	22871	-	MMJGOB_00022		Multidrug resistant protein	KEGG:K03446, SO:0001217, UniParc:UPI00021858FF, UniRef:UniRef100_A0AAC9M5U2, UniRef:UniRef50_A0A380APL6, UniRef:UniRef90_A0A380APL6
contig_1	cds	22871	23899	-	MMJGOB_00023		Secretion protein	KEGG:K03543, RefSeq:WP_000587198.1, SO:0001217, UniParc:UPI0001C229A4, UniRef:UniRef100_A0A061Y9T9, UniRef:UniRef50_A0A9X4GQ19, UniRef:UniRef90_A0A376W4V5
contig_1	cds	23996	24811	+	MMJGOB_00024		HTH araC/xylS-type domain-containing protein	RefSeq:WP_000156573.1, SO:0001217, UniParc:UPI0000D508F3, UniRef:UniRef100_A0A1V2SWG7, UniRef:UniRef50_A0A2X3DXA2, UniRef:UniRef90_A0A0H2V761
contig_1	ncRNA	24882	24977	+	MMJGOB_00025	mcaS	McaS/IsrA RNA	RFAM:RF00115, SO:0000655
contig_1	cds	25354	25869	+	MMJGOB_00026	ogt	methylated-DNA--[protein]-cysteine S-methyltransferase	EC:2.1.1.63, GO:0003908, GO:0005737, GO:0006281, GO:0006307, GO:0032259, RefSeq:WP_000945011.1, SO:0001217, UniParc:UPI0000130C5C, UniRef:UniRef100_P0AFH0, UniRef:UniRef50_P0AFH0, UniRef:UniRef90_P0AFH0
contig_1	cds	26064	26816	+	MMJGOB_00027	fnr	fumarate/nitrate reduction transcriptional regulator Fnr	BlastRules:WP_000611911, BlastRules:WP_003243241, BlastRules:WP_005662331, COG:COG0664, COG:T, GO:0003677, GO:0003700, GO:0005829, GO:0046872, GO:0051539, RefSeq:WP_000611911.1, SO:0001217, UniParc:UPI000012AB27, UniRef:UniRef100_P0A9E5, UniRef:UniRef50_P0A9E5, UniRef:UniRef90_P0A9E5
contig_1	cds	26968	27918	+	MMJGOB_00028	uspE	universal stress protein UspE	COG:COG0589, COG:T, GO:0005737, RefSeq:WP_001262123.1, SO:0001217, UniParc:UPI0000165443, UniRef:UniRef100_P0AAC0, UniRef:UniRef50_P0AAC0, UniRef:UniRef90_P0AAC0
contig_1	cds	27968	28225	-	MMJGOB_00029	ynaJ	Uncharacterized protein YnaJ	GO:0005886, RefSeq:WP_000605090.1, SO:0001217, UniParc:UPI000013BADC, UniRef:UniRef100_P64445, UniRef:UniRef50_P64445, UniRef:UniRef90_P64445
contig_1	cds	28469	29500	+	MMJGOB_00030	ynaI	low conductance mechanosensitive channel YnaI	BlastRules:WP_000559900, COG:COG0668, COG:M, GO:0005886, GO:0008381, GO:0042802, GO:0071470, RefSeq:WP_000559888.1, SO:0001217, UniParc:UPI0001C229A2, UniRef:UniRef100_A0A066SZ82, UniRef:UniRef50_P0AEB5, UniRef:UniRef90_P0AEB5
contig_1	cds	29551	31164	-	MMJGOB_00031	mppA	murein tripeptide ABC transporter substrate-binding protein MppA	BlastRules:WP_000683020, COG:COG4166, COG:E, GO:0015031, GO:0015833, GO:0015834, GO:0016020, GO:0030288, GO:0035351, GO:0042597, GO:0042938, GO:0042939, GO:0055052, GO:0140207, GO:1900750, GO:1904680, KEGG:K15580, RefSeq:WP_000683029.1, SO:0001217, UniParc:UPI00018880F8, UniRef:UniRef100_A0A066T004, UniRef:UniRef50_P77348, UniRef:UniRef90_P77348
contig_1	cds	31501	32400	-	MMJGOB_00032	pgrR	DNA-binding transcriptional regulator PgrR	BlastRules:WP_000817708, COG:COG0583, COG:K, GO:0003677, GO:0003700, GO:0006351, GO:0043565, GO:0045892, GO:0071978, KEGG:K24082, RefSeq:WP_000817700.1, SO:0001217, UniParc:UPI00000DEB4A, UniRef:UniRef100_E2QLT8, UniRef:UniRef50_P77333, UniRef:UniRef90_P77333
contig_1	cds	32538	33458	+	MMJGOB_00033	mpaA	murein tripeptide amidase MpaA	GO:0004181, GO:0006508, GO:0008270, RefSeq:WP_001385323.1, SO:0001217, UniParc:UPI00020DF8DB, UniRef:UniRef100_A0A066SRB6, UniRef:UniRef50_P76049, UniRef:UniRef90_A0A3Y3K4K7
contig_1	sorf	33458	33532	+	MMJGOB_00034	ycjY	Uncharacterized protein YcjY	GO:0016787, GO:0051301, SO:0001217, UniParc:UPI00016A1BD1, UniRef:UniRef100_A0A377K7J5, UniRef:UniRef50_P76049, UniRef:UniRef90_P76049
contig_1	cds	33529	34167	+	MMJGOB_00035		NAD(P)-binding domain-containing protein	RefSeq:WP_000800177.1, SO:0001217, UniParc:UPI00005EF5E6, UniRef:UniRef100_A0A0K4J9K5, UniRef:UniRef50_A0A446CXD5, UniRef:UniRef90_A0A5Q5A5H6
contig_1	cds	34458	35186	+	MMJGOB_00036		Murein peptide amidase A	RefSeq:WP_001296042.1, SO:0001217, UniParc:UPI0000E44F82, UniRef:UniRef100_A0A061YIH5, UniRef:UniRef90_P0ACV6
contig_1	cds	35161	36126	-	MMJGOB_00037	ycjG	L-Ala-D/L-Glu epimerase	COG:COG4948, COG:MR, EC:5.1.1.20, GO:0009063, GO:0016855, RefSeq:WP_001261210.1, SO:0001217, UniParc:UPI00005EF5E4, UniRef:UniRef100_A0A067HSM2, UniRef:UniRef50_P51981, UniRef:UniRef90_Q32GK8
contig_1	cds	36245	36751	+	MMJGOB_00038	tpx	thiol peroxidase	COG:COG2077, COG:O, EC:1.11.1.-, EC:1.11.1.24, GO:0005829, GO:0008379, GO:0016684, GO:0032843, GO:0034599, GO:0042597, KEGG:K11065, RefSeq:WP_000084387.1, SO:0001217, UniParc:UPI00000480C8, UniRef:UniRef100_P0A862, UniRef:UniRef50_P0A862, UniRef:UniRef90_P0A862
contig_1	cds	36795	38336	-	MMJGOB_00039	tyrR	transcriptional regulator TyrR	COG:COG3283, COG:KE, GO:0003677, GO:0005524, GO:0005737, GO:0006355, GO:0008134, GO:0009056, GO:0016887, RefSeq:WP_001296041.1, SO:0001217, UniParc:UPI00005EF5E3, UniRef:UniRef100_A0A061YB38, UniRef:UniRef50_P07604, UniRef:UniRef90_P07604
contig_1	cds	38484	39545	-	MMJGOB_00040	ycjF	UPF0283 membrane protein YcjF	COG:COG3768, COG:S, GO:0005886, RefSeq:WP_001576762.1, SO:0001217, UniParc:UPI0002A3E0E9, UniRef:UniRef100_UPI0002A3E0E9, UniRef:UniRef50_P0A8R7, UniRef:UniRef90_P0A8R7
contig_1	cds	39542	40939	-	MMJGOB_00041	ycjX	Ras-like GTPase YcjX	COG:COG3106, COG:T, EC:3.6.5.2, GO:0003924, GO:0005525, GO:0019003, RefSeq:WP_001296040.1, SO:0001217, UniParc:UPI0001C22AC6, UniRef:UniRef100_A0A066SZ89, UniRef:UniRef50_P76046, UniRef:UniRef90_P76046
contig_1	cds	41095	42093	+	MMJGOB_00042	ycjW	Uncharacterized HTH-type transcriptional regulator YcjW	GO:0000976, GO:0003700, GO:0006351, GO:0006355, GO:0006974, GO:0045892, RefSeq:WP_000075392.1, SO:0001217, UniParc:UPI0001C22AC5, UniRef:UniRef100_A0A061YHE9, UniRef:UniRef50_P77615, UniRef:UniRef90_P77615
contig_1	cds	42144	43049	-	MMJGOB_00043	ompG	monomeric porin OmpG	BlastRules:WP_000735257, GO:0006811, GO:0009279, GO:0015288, GO:0015478, GO:0015481, GO:0034219, GO:0046930, KEGG:K14053, RefSeq:WP_001296039.1, SO:0001217, UniParc:UPI00021858FD, UniRef:UniRef100_A0A061JZD3, UniRef:UniRef50_P76045, UniRef:UniRef90_P76045
contig_1	cds	43094	44176	-	MMJGOB_00044	ycjV	Uncharacterized ABC transporter ATP-binding protein YcjV	GO:0005524, GO:0008643, GO:0016887, GO:0055052, GO:0140359, RefSeq:WP_000068009.1, SO:0001217, UniParc:UPI00021858FC, UniRef:UniRef100_A0A061K428, UniRef:UniRef50_P77481, UniRef:UniRef90_P77481
contig_1	cds	44190	44849	-	MMJGOB_00045	pgmB	beta-phosphoglucomutase	EC:5.4.2.6, GO:0000287, GO:0005975, GO:0008801, RefSeq:WP_000775770.1, SO:0001217, UniParc:UPI000191E54F, UniRef:UniRef100_E2QLS6, UniRef:UniRef50_P77366, UniRef:UniRef90_A0A066R5B8
contig_1	cds	44846	47113	-	MMJGOB_00046	ycjT	kojibiose phosphorylase	BlastRules:WP_000198036, EC:2.4.1.230, GO:0004553, GO:0005975, GO:0030246, GO:0033831, KEGG:K10231, RefSeq:WP_000198022.1, SO:0001217, UniParc:UPI0002A3EDA8, UniRef:UniRef100_A0A066SZ93, UniRef:UniRef50_P77154, UniRef:UniRef90_P77154
contig_1	cds	47110	48165	-	MMJGOB_00047	ycjS	D-glucoside 3-dehydrogenase	EC:1.1.1.-, GO:0000166, GO:0016616, RefSeq:WP_000833571.1, SO:0001217, UniParc:UPI0002A31029, UniRef:UniRef100_A0A135XZN9, UniRef:UniRef50_P77503, UniRef:UniRef90_P77503
contig_1	cds	48175	48963	-	MMJGOB_00048	ycjR	3-dehydro-D-guloside 4-epimerase	COG:COG1082, COG:G, EC:5.1.3.-, GO:0005829, GO:0016857, GO:0030145, GO:0042802, RefSeq:WP_000690259.1, SO:0001217, UniParc:UPI00021858F9, UniRef:UniRef100_A0A066SRN5, UniRef:UniRef50_P76044, UniRef:UniRef90_P76044
contig_1	cds	48981	50033	-	MMJGOB_00049	ycjQ	D-guloside 3-dehydrogenase	COG:COG1063, COG:ER, EC:1.1.1.-, GO:0016491, GO:0046872, RefSeq:WP_000737372.1, SO:0001217, UniParc:UPI00021858F8, UniRef:UniRef100_A0A061K423, UniRef:UniRef50_P76043, UniRef:UniRef90_P76043
contig_1	cds	50064	50906	-	MMJGOB_00050	ycjP	Inner membrane ABC transporter permease protein YcjP	COG:COG0395, COG:G, GO:0005886, GO:0016020, GO:0055052, GO:0055085, RefSeq:WP_000224675.1, SO:0001217, UniParc:UPI00000DEB3E, UniRef:UniRef100_C3TBN7, UniRef:UniRef50_P77716, UniRef:UniRef90_P77716
contig_1	cds	50893	51774	-	MMJGOB_00051	ycjO	Inner membrane ABC transporter permease protein YcjO	GO:0005886, GO:0055085, RefSeq:WP_001080790.1, SO:0001217, UniParc:UPI000013A6DF, UniRef:UniRef100_P0AFR7, UniRef:UniRef50_P0AFR7, UniRef:UniRef90_P0AFR7
contig_1	cds	51795	53087	-	MMJGOB_00052		putative sugar transporter subunit: periplasmic-binding component of ABC superfamily	RefSeq:WP_000597412.1, SO:0001217, UniParc:UPI0001E8BBAE, UniRef:UniRef100_A0A066T019, UniRef:UniRef50_P76042, UniRef:UniRef90_B7URB8
contig_1	cds	53101	54780	-	MMJGOB_00053	ycjM	glucosylglycerate phosphorylase	BlastRules:WP_000810499, EC:2.4.1.352, GO:0005975, GO:0110068, RefSeq:WP_001296038.1, SO:0001217, UniParc:UPI0002A3DC0F, UniRef:UniRef100_A0A066SRN8, UniRef:UniRef50_P76041, UniRef:UniRef90_P76041
contig_1	cds	54991	55305	-	MMJGOB_00054	pspE	thiosulfate sulfurtransferase PspE	COG:COG0607, COG:P, EC:2.8.1.1, GO:0004792, GO:0030288, GO:0042597, RefSeq:WP_000473128.1, SO:0001217, UniParc:UPI00005EF5D7, UniRef:UniRef100_E2QLR7, UniRef:UniRef50_P23857, UniRef:UniRef90_P23857
contig_1	cds	55380	55601	-	MMJGOB_00055	pspD	phage shock protein PspD	GO:0005737, GO:0005886, GO:0009271, KEGG:K03971, RefSeq:WP_001295585.1, SO:0001217, UniParc:UPI0000132802, UniRef:UniRef100_P0AFV8, UniRef:UniRef50_P0AFV8, UniRef:UniRef90_P0AFV8
contig_1	cds	55610	55969	-	MMJGOB_00056	pspC	envelope stress response membrane protein PspC	COG:COG1983, COG:KT, GO:0005886, KEGG:K03973, RefSeq:WP_000907387.1, SO:0001217, UniParc:UPI00001327FB, UniRef:UniRef100_P0AFN2, UniRef:UniRef50_P0AFN2, UniRef:UniRef90_P0AFN2
contig_1	cds	55969	56193	-	MMJGOB_00057	pspB	envelope stress response membrane protein PspB	GO:0005886, GO:0006355, GO:0009271, GO:0080135, RefSeq:WP_001274963.1, SO:0001217, UniParc:UPI00001327F5, UniRef:UniRef100_P0AFM9, UniRef:UniRef50_P0AFM9, UniRef:UniRef90_P0AFM9
contig_1	cds	56247	56915	-	MMJGOB_00058	pspA	phage shock protein PspA	COG:COG1842, COG:TV, GO:0005829, GO:0005886, GO:0009271, KEGG:K03969, RefSeq:WP_000511017.1, SO:0001217, UniParc:UPI00016A2057, UniRef:UniRef100_E2QLR3, UniRef:UniRef50_P0AFM6, UniRef:UniRef90_P0AFM6
contig_1	cds	57082	58059	+	MMJGOB_00059	pspF	phage shock protein operon transcriptional activator	COG:COG1221, COG:KT, GO:0000160, GO:0003677, GO:0005524, GO:0005667, GO:0005737, GO:0006355, GO:0016887, GO:0042802, GO:0043565, GO:0045892, GO:0045893, GO:0080135, RefSeq:WP_001296037.1, SO:0001217, UniParc:UPI0001E1820B, UniRef:UniRef100_A0A066SVB1, UniRef:UniRef50_P37344, UniRef:UniRef90_P37344
contig_1	cds	58484	58729	+	MMJGOB_00060	ymjA	Uncharacterized protein YmjA	GO:0005829, RefSeq:WP_001015113.1, SO:0001217, UniParc:UPI0001C22ABB, UniRef:UniRef100_A0A061K4B3, UniRef:UniRef50_P0ACV8, UniRef:UniRef90_P0ACV8
contig_1	cds	59042	60685	+	MMJGOB_00061	sapA	ABC transporter substrate-binding protein SapA	GO:0015833, GO:0016020, GO:0030288, GO:0043190, GO:0055052, GO:0055085, GO:1904680, KEGG:K19226, RefSeq:WP_001250202.1, SO:0001217, UniParc:UPI00000E49EA, UniRef:UniRef100_E2QLR0, UniRef:UniRef50_P36634, UniRef:UniRef90_Q47622
contig_1	cds	60682	61647	+	MMJGOB_00062	sapB	putrescine export ABC transporter permease SapB	COG:COG4168, COG:V, EC:7.6.2.-, GO:0005886, GO:0015489, GO:0015833, GO:0015847, GO:0016020, GO:0055052, GO:0055085, GO:0071916, KEGG:K19227, RefSeq:WP_000583271.1, SO:0001217, UniParc:UPI0001C22ABA, UniRef:UniRef100_A0A066SRP7, UniRef:UniRef50_P0AGH3, UniRef:UniRef90_P0AGH3
contig_1	cds	61634	62524	+	MMJGOB_00063	sapC	putrescine export ABC transporter permease SapC	COG:COG4171, COG:V, GO:0005886, GO:0015031, GO:0015833, GO:0016020, GO:0055085, KEGG:K19228, RefSeq:WP_001146163.1, SO:0001217, UniParc:UPI000013554E, UniRef:UniRef100_P0AGH5, UniRef:UniRef50_P0AGH5, UniRef:UniRef90_P0AGH5
contig_1	cds	62524	63516	+	MMJGOB_00064	sapD	peptide ABC transporter ATP-binding protein SapD	BlastRules:WP_001128868, COG:COG4170, COG:V, EC:7.6.2.-, GO:0005524, GO:0005886, GO:0015031, GO:0015833, GO:0016887, RefSeq:WP_001128858.1, SO:0001217, UniParc:UPI0000135551, UniRef:UniRef100_P0AAH4, UniRef:UniRef50_P0AAH4, UniRef:UniRef90_P0AAH4
contig_1	cds	63518	64324	+	MMJGOB_00065	sapF	peptide ABC transporter ATP-binding protein SapF	BlastRules:WP_000230462, COG:COG4167, COG:V, EC:7.6.2.-, GO:0005524, GO:0005886, GO:0015031, GO:0015833, GO:0016887, GO:0055085, RefSeq:WP_000573407.1, SO:0001217, UniParc:UPI0000135555, UniRef:UniRef100_P0AAH8, UniRef:UniRef50_P0AAH8, UniRef:UniRef90_P0AAH8
contig_1	cds	64372	65535	-	MMJGOB_00066		Bcr/CflA family efflux transporter	RefSeq:WP_000135013.1, SO:0001217, UniParc:UPI0001C22AB9, UniRef:UniRef100_A0A061K2L0, UniRef:UniRef50_A0A2V2LRA0, UniRef:UniRef90_A0A061K2L0
contig_1	cds	65544	66917	-	MMJGOB_00067		Efflux transporter outer membrane subunit	SO:0001217, UniRef:UniRef50_A0A330S0A4, UniRef:UniRef90_A0A6L9AA49
contig_1	cds	66921	70028	-	MMJGOB_00068	acrB	Efflux pump membrane transporter	COG:COG0841, COG:V, RefSeq:WP_000492807.1, SO:0001217, UniParc:UPI0001C22AB8, UniRef:UniRef100_A0A066SRE3, UniRef:UniRef50_A0A917C9A1, UniRef:UniRef90_A0A0J2BUR4
contig_1	cds	70028	71149	-	MMJGOB_00069	mexA	Multidrug resistance protein MexA	RefSeq:WP_000873803.1, SO:0001217, UniParc:UPI0000DACE26, UniRef:UniRef100_A0A067HJU0, UniRef:UniRef50_A0A2I5T6R7, UniRef:UniRef90_A0A370V7U5
contig_1	cds	71298	71864	-	MMJGOB_00070		Helix-turn-helix domain-containing protein	RefSeq:WP_000202113.1, SO:0001217, UniParc:UPI00016A228E, UniRef:UniRef100_A0A023KMF6, UniRef:UniRef50_A0A023KMF6, UniRef:UniRef90_A0A023KMF6
contig_1	cds	72342	73130	+	MMJGOB_00071	fabI	enoyl-ACP reductase FabI	COG:COG0623, COG:I, EC:1.3.1.9, GO:0004318, GO:0009102, GO:0030497, GO:0042802, GO:0046677, RefSeq:WP_000506492.1, SO:0001217, UniParc:UPI00000DEB30, UniRef:UniRef100_E2QLQ0, UniRef:UniRef50_P0AEK4, UniRef:UniRef90_P0AEK4
contig_1	cds	73275	74402	+	MMJGOB_00072		Oxidoreductase	RefSeq:WP_001296036.1, SO:0001217, UniParc:UPI00018874E5, UniRef:UniRef100_A0A061YHI6, UniRef:UniRef50_P76035, UniRef:UniRef90_B2U0I5
contig_1	cds	74470	76404	+	MMJGOB_00073	rnb	exoribonuclease II	COG:COG4776, COG:K, EC:3.1.13.1, GO:0003723, GO:0005829, GO:0006401, GO:0006402, GO:0008859, RefSeq:WP_000485012.1, SO:0001217, UniParc:UPI00000DEB2E, UniRef:UniRef100_Q8FHT6, UniRef:UniRef50_P30850, UniRef:UniRef90_P30850
contig_1	cds	76638	78623	+	MMJGOB_00074	pdeR	cyclic di-GMP phosphodiesterase	EC:3.1.4.52, GO:0005525, GO:0010608, GO:0071111, RefSeq:WP_000859936.1, SO:0001217, UniParc:UPI0001C229E7, UniRef:UniRef100_A0A066SVC3, UniRef:UniRef50_P77334, UniRef:UniRef90_P77334
contig_1	cds	78771	78944	+	MMJGOB_00075	yciZ	UPF0509 protein YciZ	RefSeq:WP_001288368.1, SO:0001217, UniParc:UPI00000DEB2C, UniRef:UniRef100_A5A614, UniRef:UniRef50_A5A614, UniRef:UniRef90_A5A614
contig_1	cds	79033	79782	+	MMJGOB_00076	yciT	DNA-binding transcriptional regulator YciT	COG:COG1349, COG:KG, GO:0003677, GO:0003700, GO:0005829, GO:0006355, GO:0006974, RefSeq:WP_001088623.1, SO:0001217, UniParc:UPI0000DACE25, UniRef:UniRef100_E2QLP5, UniRef:UniRef50_P76034, UniRef:UniRef90_P76034
contig_1	cds	80051	80269	+	MMJGOB_00077	osmB	osmotically-inducible lipoprotein OsmB	GO:0005886, GO:0019867, RefSeq:WP_000498253.1, SO:0001217, UniParc:UPI0000130EBC, UniRef:UniRef100_P0ADA7, UniRef:UniRef50_P0ADA7, UniRef:UniRef90_P0ADA7
contig_1	cds	80395	80721	-	MMJGOB_00078	yciH	stress response translation initiation inhibitor YciH	COG:COG0023, COG:J, RefSeq:WP_001443123.1, SO:0001217, UniParc:UPI00018874BE, UniRef:UniRef100_A0A8S0FUD5, UniRef:UniRef50_P08245, UniRef:UniRef90_Q32GQ1
contig_1	cds	80721	81518	-	MMJGOB_00079	pyrF	orotidine-5'-phosphate decarboxylase	COG:COG0284, COG:F, EC:4.1.1.23, GO:0004590, GO:0005829, GO:0006207, GO:0044205, SO:0001217, UniRef:UniRef50_P08244, UniRef:UniRef90_P08244
contig_1	cds	81650	82819	-	MMJGOB_00080	lapB	lipopolysaccharide assembly protein LapB	COG:COG2956, COG:M, GO:0005506, GO:0005515, GO:0005829, GO:0005886, GO:0008653, GO:0009898, GO:0046872, GO:0046890, RefSeq:WP_000891346.1, SO:0001217, UniParc:UPI0001C229E4, UniRef:UniRef100_A0A3K2RJE6, UniRef:UniRef50_P0AB58, UniRef:UniRef90_P0AB58
contig_1	cds	82826	83134	-	MMJGOB_00081	lapA	lipopolysaccharide assembly protein LapA	BlastRules:WP_000876286, GO:0005886, GO:0008653, RefSeq:WP_000876284.1, SO:0001217, UniParc:UPI00016A2297, UniRef:UniRef100_A0A023KWE5, UniRef:UniRef50_P0ACV4, UniRef:UniRef90_P0ACV4
contig_1	cds	83283	84047	-	MMJGOB_00082	pgpB	phosphatidylglycerophosphatase B	COG:COG0671, COG:I, EC:3.1.3.27, GO:0000810, GO:0004609, GO:0005886, GO:0006655, GO:0008195, GO:0008654, GO:0008962, GO:0009279, GO:0009395, GO:0050380, KEGG:K01096, RefSeq:WP_001256547.1, SO:0001217, UniParc:UPI0001E8B8DB, UniRef:UniRef100_A0A066SRR3, UniRef:UniRef50_P0A924, UniRef:UniRef90_P0A924
