# Annotated with Bakta
# Software: v1.10.3
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	13447	14157	-	BNMEEM_00011		Fimbria/pilus periplasmic chaperone	RefSeq:WP_001195177.1, SO:0001217, UniParc:UPI0001C22E08, UniRef:UniRef100_A0A3K2EHS5, UniRef:UniRef50_P62609, UniRef:UniRef90_A0A0A1A4Y6
contig_1	cds	14521	15084	-	BNMEEM_00012	fimA	type 1 fimbrial major subunit FimA	COG:COG3539, COG:N, GO:0007155, GO:0009289, RefSeq:WP_001296074.1, SO:0001217, UniParc:UPI00005EF9C7, UniRef:UniRef100_E2QM53, UniRef:UniRef50_E2QM53, UniRef:UniRef90_E2QM53
contig_1	cds	15756	15959	-	BNMEEM_00013	hipB	regulator with HipB	SO:0001217, UniRef:UniRef50_A0A234IGI6, UniRef:UniRef90_UPI0011E8C4B1
contig_1	cds	15956	16189	-	BNMEEM_00014		Phage protein	RefSeq:WP_001159442.1, SO:0001217, UniParc:UPI000176AEBA, UniRef:UniRef100_A0A3V2UR00, UniRef:UniRef50_A0A077PWF1, UniRef:UniRef90_A0A3V2UR00
contig_1	cds	16307	16615	-	BNMEEM_00015		hypothetical protein	RefSeq:WP_000378923.1, SO:0001217, UniParc:UPI000176AEC1, UniRef:UniRef100_UPI001F0B6D27, UniRef:UniRef50_A0A702DZL1, UniRef:UniRef90_A0A702DZL1
contig_1	cds	16685	17950	-	BNMEEM_00016	gspD	General secretion pathway protein GspD	RefSeq:WP_001258048.1, SO:0001217, UniParc:UPI000176AECF, UniRef:UniRef100_A0A3Y3RQ20, UniRef:UniRef50_P03667, UniRef:UniRef90_A0A5H9EHP4
contig_1	cds	17958	19052	-	BNMEEM_00017		Zona occludens toxin N-terminal domain-containing protein	RefSeq:WP_000268236.1, SO:0001217, UniParc:UPI000176AEF1, UniRef:UniRef100_UPI00101C9C52, UniRef:UniRef50_A0A1S8Y6J2, UniRef:UniRef90_A0A1S8Y6J2
contig_1	cds	19053	19394	-	BNMEEM_00018		Head virion protein G6P	RefSeq:WP_001130312.1, SO:0001217, UniParc:UPI000176AEF3, UniRef:UniRef100_A0A3Y5WWF2, UniRef:UniRef50_A0A345LTN5, UniRef:UniRef90_A0A1S8Y6Y7
contig_1	cds	19394	20674	-	BNMEEM_00019		Attachment protein	RefSeq:WP_000823306.1, SO:0001217, UniParc:UPI000176AEAB, UniRef:UniRef100_UPI00228355EF, UniRef:UniRef50_P03663, UniRef:UniRef90_A0A5Z5Y178
contig_1	cds	20721	20963	-	BNMEEM_00020		Capsid protein	SO:0001217, UniRef:UniRef50_P03620, UniRef:UniRef90_A0A611RVP6
contig_1	sorf	21078	21164	-	BNMEEM_00021		Minor coat protein	SO:0001217, UniParc:UPI0004F179F0, UniRef:UniRef100_A0A6C8W9A6, UniRef:UniRef50_A0A6C8W9A6, UniRef:UniRef90_A0A6C8W9A6
contig_1	cds	21167	21484	-	BNMEEM_00022		DNA-binding protein	RefSeq:WP_000073834.1, SO:0001217, UniParc:UPI00005EFDDC, UniRef:UniRef100_A0A5V2VNW1, UniRef:UniRef50_A0A0H3I495, UniRef:UniRef90_A0A0L6HLK2
contig_1	cds	21496	22548	-	BNMEEM_00023		Replication-associated protein G2P	RefSeq:WP_000568119.1, SO:0001217, UniParc:UPI000176AEDB, UniRef:UniRef100_UPI0003EE7F0F, UniRef:UniRef50_P15419, UniRef:UniRef90_A0A421DJ62
contig_1	cds	22718	22900	+	BNMEEM_00024		Repressor	RefSeq:WP_001335098.1, SO:0001217, UniParc:UPI0001DBD76A, UniRef:UniRef100_A0A3Y6A5Y7, UniRef:UniRef50_A0A421DJF6, UniRef:UniRef90_A0A421DJF6
contig_1	cds	23158	23433	+	BNMEEM_00025		S-(hydroxymethyl)glutathione dehydrogenase	RefSeq:WP_000948310.1, SO:0001217, UniParc:UPI000176B6C3, UniRef:UniRef100_UPI00216A7FE7, UniRef:UniRef50_UPI001F246B22, UniRef:UniRef90_UPI001F246B22
contig_1	cds	23445	24137	+	BNMEEM_00026		Integral membrane protein	RefSeq:WP_000382466.1, SO:0001217, UniParc:UPI000176BAB2, UniRef:UniRef100_UPI000176AF7E, UniRef:UniRef50_A0A5U8B1U3, UniRef:UniRef90_A0A5U8B1U3
contig_1	cds	24313	25635	-	BNMEEM_00027	hipA	type II toxin-antitoxin system serine/threonine protein kinase toxin HipA	BlastRules:WP_001125439, COG:COG3550, COG:T, EC:2.7.11.1, GO:0000287, GO:0000976, GO:0001217, GO:0004674, GO:0005524, GO:0005829, GO:0006355, GO:0016310, GO:0022611, GO:0032993, GO:0040008, GO:0043565, GO:0044010, GO:0046677, GO:0106310, GO:0110001, RefSeq:WP_001524713.1, SO:0001217, UniParc:UPI0002A3E0F7, UniRef:UniRef100_UPI0002A3E0F7, UniRef:UniRef50_P23874, UniRef:UniRef90_P23874
contig_1	cds	25635	25901	-	BNMEEM_00028	hipB	type II toxin-antitoxin system antitoxin HipB	COG:COG1476, COG:K, GO:0000976, GO:0001046, GO:0001217, GO:0006351, GO:0006355, GO:0032993, GO:0040008, GO:0042803, GO:0043565, GO:0045892, GO:0110001, RefSeq:WP_001296076.1, SO:0001217, UniParc:UPI0001C22E0A, UniRef:UniRef100_A0A8S0FVE3, UniRef:UniRef50_P23873, UniRef:UniRef90_P23873
contig_1	cds	26209	26967	+	BNMEEM_00029	tam	trans-aconitate 2-methyltransferase	COG:C, COG:COG4106, EC:2.1.1.144, GO:0005737, GO:0030798, GO:0032259, RefSeq:WP_001524715.1, SO:0001217, UniParc:UPI0002A1DD2C, UniRef:UniRef100_UPI0002A1DD2C, UniRef:UniRef50_Q8XAZ2, UniRef:UniRef90_Q83RE0
contig_1	cds	26971	27885	-	BNMEEM_00030	yneE	Voltage-dependent anion channel-forming protein YneE	COG:COG3781, COG:P, GO:0005254, GO:0005886, GO:0071978, RefSeq:WP_001385356.1, SO:0001217, UniParc:UPI0001E8A611, UniRef:UniRef100_A0A4C6ZZL7, UniRef:UniRef50_P76146, UniRef:UniRef90_P76146
contig_1	cds	28082	29533	-	BNMEEM_00031	uxaB	tagaturonate reductase	BlastRules:WP_000854633, COG:COG0246, COG:G, EC:1.1.1.58, GO:0009026, RefSeq:WP_000854638.1, SO:0001217, UniParc:UPI0001C22E0D, UniRef:UniRef100_A0A066SZG5, UniRef:UniRef50_P0A6L8, UniRef:UniRef90_P0A6L8
contig_1	cds	29760	30950	-	BNMEEM_00032	gGDEF	GGDEF domain, diguanylate cyclase (c-di-GMP synthetase) or its enzymatically inactive variants	COG:COG2199, COG:T, SO:0001217, UniRef:UniRef50_D2AFR5, UniRef:UniRef90_A0A376K413
contig_1	cds	30929	31180	-	BNMEEM_00033		Putative GGDEF domain protein	SO:0001217, UniRef:UniRef50_A0A377D3X4, UniRef:UniRef90_A0A377D3X4
contig_1	cds	31319	31678	-	BNMEEM_00034		glutaminase	RefSeq:WP_001191031.1, SO:0001217, UniParc:UPI00000DEBAC, UniRef:UniRef100_A0A377K717, UniRef:UniRef50_A0A377K717, UniRef:UniRef90_A0A377K717
contig_1	cds	31678	32604	-	BNMEEM_00035	glsB	glutaminase B	COG:COG2066, COG:E, EC:3.5.1.2, GO:0004359, GO:0006537, GO:0006541, GO:0006543, RefSeq:WP_000257409.1, SO:0001217, UniParc:UPI000012B7E5, UniRef:UniRef100_P0A6W2, UniRef:UniRef50_A8AGR2, UniRef:UniRef90_A8AGR2
contig_1	cds	32668	34056	-	BNMEEM_00036	sad	succinate-semialdehyde dehydrogenase	COG:COG1012, COG:I, EC:1.2.1.16, EC:1.2.1.24, GO:0004030, GO:0004777, GO:0006527, GO:0006807, GO:0009013, GO:0009447, GO:0009450, GO:0036243, GO:0042803, RefSeq:WP_001524717.1, SO:0001217, UniParc:UPI0002A1ADAE, UniRef:UniRef100_A0A6D0HGR6, UniRef:UniRef50_P76149, UniRef:UniRef90_P76149
contig_1	cds	34157	35038	+	BNMEEM_00037	yneJ	Uncharacterized HTH-type transcriptional regulator YneJ	COG:COG0583, COG:K, GO:0000976, GO:0003700, GO:0006355, RefSeq:WP_001524719.1, SO:0001217, UniParc:UPI0002A3840C, UniRef:UniRef100_UPI0002A3840C, UniRef:UniRef50_P77309, UniRef:UniRef90_P77309
contig_1	cds	35377	36567	+	BNMEEM_00038	ydeA	L-arabinose MFS transporter	BlastRules:WP_000210799, COG:COG2814, COG:G, GO:0005886, GO:0015144, GO:0022857, GO:0055085, RefSeq:WP_001524721.1, SO:0001217, UniParc:UPI0002A19B73, UniRef:UniRef100_A0A3L4BLK9, UniRef:UniRef50_P31122, UniRef:UniRef90_P31122
contig_1	cds	36592	37257	-	BNMEEM_00039	marC	NAAT family transporter MarC	BlastRules:WP_000885033, COG:COG2095, COG:E, GO:0005886, GO:0016020, RefSeq:WP_113235029.1, SO:0001217, UniParc:UPI000DDCD48D, UniRef:UniRef100_UPI000DDCD48D, UniRef:UniRef50_Q7ADY8, UniRef:UniRef90_Q7ADY8
contig_1	cds	37469	37903	+	BNMEEM_00040	marR	multiple antibiotic resistance transcriptional regulator MarR	COG:COG1846, COG:K, RefSeq:WP_000843419.1, SO:0001217, UniParc:UPI00000BABC5, UniRef:UniRef100_Q9AGA4, UniRef:UniRef50_P27245, UniRef:UniRef90_Q9AGA4
contig_1	cds	37924	38307	+	BNMEEM_00041	marA	MDR efflux pump AcrAB transcriptional activator MarA	COG:COG2207, COG:K, GO:0003700, GO:0043565, GO:0046677, RefSeq:WP_000091198.1, SO:0001217, UniParc:UPI0000DACE4F, UniRef:UniRef100_A0A0D6IMV2, UniRef:UniRef50_P0A2S6, UniRef:UniRef90_P0A2S6
contig_1	cds	38339	38557	+	BNMEEM_00042	marB	multiple antibiotic resistance protein MarB	RefSeq:WP_000803536.1, SO:0001217, UniParc:UPI00005EFCB4, UniRef:UniRef100_A0A067HGP2, UniRef:UniRef50_A0A090V5P9, UniRef:UniRef90_A0A193LS00
contig_1	cds	38588	39487	-	BNMEEM_00043	eamA	O-acetylserine/cysteine exporter	COG:COG0697, COG:GER, GO:0005886, GO:0015562, GO:0016020, GO:0033228, GO:0070301, RefSeq:WP_000087200.1, SO:0001217, UniParc:UPI0001E8A615, UniRef:UniRef100_F4SZ93, UniRef:UniRef50_P31125, UniRef:UniRef90_P31125
contig_1	cds	39682	40869	+	BNMEEM_00044	ydeE	efflux MFS transporter YdeE	COG:COG2814, COG:G, GO:0022857, GO:0055085, SO:0001217, UniRef:UniRef50_P31126, UniRef:UniRef90_A0A454A463
contig_1	cds	40996	41091	+	BNMEEM_00045	mgtS	protein MgtS	BlastRules:WP_000901367, GO:0005886, GO:0010350, RefSeq:WP_000901367.1, SO:0001217, UniParc:UPI00000502F7, UniRef:UniRef100_A5A616, UniRef:UniRef50_A5A616, UniRef:UniRef90_A5A616
contig_1	ncRNA	41085	41299	-	BNMEEM_00046	STnc560	STnc560 Hfq binding RNA	RFAM:RF01407, SO:0000655
contig_1	cds	41311	42201	-	BNMEEM_00047	dgcZ	diguanylate cyclase DgcZ	BlastRules:WP_000592814, COG:COG2199, COG:T, EC:2.7.7.65, GO:0005525, GO:0005886, GO:0008152, GO:0008270, GO:0042802, GO:0042803, GO:0043709, GO:0052621, GO:0060187, GO:1900233, GO:1902201, GO:1902209, RefSeq:WP_000592832.1, SO:0001217, UniParc:UPI000187BB5D, UniRef:UniRef100_A0A061YJQ4, UniRef:UniRef50_P31129, UniRef:UniRef90_P31129
contig_1	cds	42708	44753	-	BNMEEM_00048	dcp	peptidyl-dipeptidase Dcp	COG:COG0339, COG:O, EC:3.4.15.5, GO:0004180, GO:0004222, GO:0005737, GO:0005829, GO:0006508, GO:0008237, GO:0030288, GO:0046872, RefSeq:WP_001524729.1, SO:0001217, UniParc:UPI0002A1DC62, UniRef:UniRef100_A0A9X8CDE4, UniRef:UniRef50_P24171, UniRef:UniRef90_P24171
contig_1	cds	44890	45636	+	BNMEEM_00049	ydfG	bifunctional NADP-dependent 3-hydroxy acid dehydrogenase/3-hydroxypropionate dehydrogenase YdfG	COG:C, COG:COG4221, EC:1.1.1.298, EC:1.1.1.381, GO:0016491, GO:0035527, RefSeq:WP_001296081.1, SO:0001217, UniParc:UPI000049E3B2, UniRef:UniRef100_Q8FHD2, UniRef:UniRef50_P39831, UniRef:UniRef90_P39831
contig_1	cds	45725	46411	+	BNMEEM_00050	ydfH	DNA-binding transcriptional regulator YdfH	BlastRules:WP_000215549, COG:COG1802, COG:K, GO:0003677, GO:0003700, RefSeq:WP_000215553.1, SO:0001217, UniParc:UPI00016A0875, UniRef:UniRef100_A0A0J2DVU5, UniRef:UniRef50_P0ACM2, UniRef:UniRef90_P0ACM2
contig_1	cds	46588	46791	+	BNMEEM_00051	ydfZ	Putative selenoprotein YdfZ	GO:0005829, RefSeq:WP_000214712.1, SO:0001217, UniParc:UPI000013A97E, UniRef:UniRef100_P64465, UniRef:UniRef50_P64465, UniRef:UniRef90_P64465
contig_1	cds	46827	48287	-	BNMEEM_00052	ydfI	Uncharacterized oxidoreductase YdfI	COG:COG0246, COG:G, EC:1.-.-.-, GO:0016616, GO:0019594, RefSeq:WP_001524730.1, SO:0001217, UniParc:UPI0002A2092A, UniRef:UniRef100_UPI0002A2092A, UniRef:UniRef50_P77260, UniRef:UniRef90_P77260
contig_1	cds	48419	49753	-	BNMEEM_00053		MFS transporter	KEGG:K08172, RefSeq:WP_001524732.1, SO:0001217, UniParc:UPI0002A25328, UniRef:UniRef100_A0A9X8GFK5, UniRef:UniRef50_A0A3P7QBP8, UniRef:UniRef90_A0A381G7L3
contig_1	cds	49813	51027	-	BNMEEM_00054	rspA	starvation-sensing protein RspA	BlastRules:WP_001295394, COG:COG4948, COG:MR, EC:4.2.1.8, GO:0000287, GO:0008927, GO:0009063, GO:0016052, RefSeq:WP_001295394.1, SO:0001217, UniParc:UPI000013521C, UniRef:UniRef100_P38104, UniRef:UniRef50_C6D9S0, UniRef:UniRef90_P38104
contig_1	cds	51233	51559	-	BNMEEM_00055	ynfA	YnfA family protein	GO:0005886, GO:0016020, RefSeq:WP_000598292.1, SO:0001217, UniParc:UPI000013BB26, UniRef:UniRef100_A7ZM41, UniRef:UniRef50_A9MRN4, UniRef:UniRef90_A7ZM41
contig_1	cds	51694	52035	+	BNMEEM_00056	ynfB	DUF1283 domain-containing protein	GO:0009279, RefSeq:WP_001524734.1, SO:0001217, UniParc:UPI0002A343BA, UniRef:UniRef100_UPI0002A343BA, UniRef:UniRef50_A8AGU6, UniRef:UniRef90_Q8X7A0
contig_1	cds	52070	52630	+	BNMEEM_00057	speG	spermidine N1-acetyltransferase	COG:COG1670, COG:JO, EC:2.3.1.57, GO:0008080, RefSeq:WP_001138584.1, SO:0001217, UniParc:UPI00000DEBC3, UniRef:UniRef100_A0A376PVX6, UniRef:UniRef50_P0A952, UniRef:UniRef90_A0A381G7C2
contig_1	cds	52633	53379	-	BNMEEM_00058	ynfC	YnfC family lipoprotein	GO:0005886, RefSeq:WP_000572003.1, SO:0001217, UniParc:UPI00000DEBC4, UniRef:UniRef100_A0A376R968, UniRef:UniRef50_Q8X799, UniRef:UniRef90_Q8X799
contig_1	cds	53451	53756	+	BNMEEM_00059	ynfD	Uncharacterized protein YnfD	RefSeq:WP_001296085.1, SO:0001217, UniParc:UPI0001E8A61E, UniRef:UniRef100_A0A066SRM0, UniRef:UniRef50_P76172, UniRef:UniRef90_P76172
contig_1	cds	54013	54627	+	BNMEEM_00060	dmsD	Tat proofreading chaperone DmsD	COG:COG3381, COG:O, GO:0005048, GO:0061077, RefSeq:WP_001524735.1, SO:0001217, UniParc:UPI0002A1A907, UniRef:UniRef100_A0A3K0JWJ0, UniRef:UniRef50_Q8ZPK0, UniRef:UniRef90_P69854
contig_1	cds	54823	56079	+	BNMEEM_00061	clcB	voltage-gated ClC-type chloride channel ClcB	COG:COG0038, COG:P, GO:0005247, GO:0005886, GO:0006821, GO:0010447, GO:0016020, GO:0034707, GO:0034765, SO:0001217, UniRef:UniRef50_Q8ZPK5, UniRef:UniRef90_Q8X794
contig_1	cds	56032	56727	-	BNMEEM_00062	bioD	dethiobiotin synthase	COG:COG0132, COG:H, EC:6.3.3.3, GO:0000287, GO:0004141, GO:0005524, GO:0005829, GO:0009102, GO:0042803, KEGG:K01935, RefSeq:WP_000919226.1, SO:0001217, UniParc:UPI0000DACE54, UniRef:UniRef100_E2QMF6, UniRef:UniRef50_P0A6F0, UniRef:UniRef90_P0A6F0
contig_1	cds	56852	58072	-	BNMEEM_00063	mlc	DNA-binding transcriptional repressor Mlc	BlastRules:WP_000225262, COG:COG1940, COG:GK, GO:0003677, GO:0005737, GO:0005975, GO:0006351, GO:0006355, GO:0016020, GO:0042802, GO:0046872, RefSeq:WP_000225276.1, SO:0001217, UniParc:UPI00000D0AA3, UniRef:UniRef100_C3T9C7, UniRef:UniRef50_P50456, UniRef:UniRef90_P50456
contig_1	cds	58207	59100	-	BNMEEM_00064	ynfL	Uncharacterized HTH-type transcriptional regulator YnfL	COG:COG0583, COG:K, GO:0003677, GO:0003700, GO:0006355, GO:0032993, RefSeq:WP_001019561.1, SO:0001217, UniParc:UPI00005EFD18, UniRef:UniRef100_A0A067HGR4, UniRef:UniRef50_P77559, UniRef:UniRef90_P77559
contig_1	cds	59207	60460	+	BNMEEM_00065	araJ	putative arabinose efflux permease AraJ, MFS family	COG:COG2814, COG:G, RefSeq:WP_000091839.1, SO:0001217, UniParc:UPI00005EFD17, UniRef:UniRef100_A0A0G9FQH7, UniRef:UniRef50_P43531, UniRef:UniRef90_A0A1V3W4I8
contig_1	cds	60885	61193	+	BNMEEM_00066	asr	acid resistance repetitive basic protein Asr	GO:0042597, NCBIProtein:BAA15331.2, RefSeq:WP_001362115.1, SO:0001217, UniParc:UPI00001A3AB3, UniRef:UniRef100_B7M9V0, UniRef:UniRef50_Q83RD2, UniRef:UniRef90_Q8X783
contig_1	sorf	61286	61369	+	BNMEEM_00067	ydgU	Uncharacterized protein YdgU	RefSeq:WP_000233090.1, SO:0001217, UniParc:UPI00016A062F, UniRef:UniRef100_A0A024L397, UniRef:UniRef50_A5A617, UniRef:UniRef90_A5A617
contig_1	cds	61469	62290	+	BNMEEM_00068	eMpr	V8-like Glu-specific endopeptidase	COG:COG3591, COG:O, SO:0001217, UniRef:UniRef50_A0A0U5L432, UniRef:UniRef90_A0A2X1PGB2
contig_1	cds	62329	62658	-	BNMEEM_00069	mdtI	multidrug/spermidine efflux SMR transporter subunit MdtI	BlastRules:WP_000046661, COG:COG2076, COG:V, GO:0005886, GO:0015606, GO:0042221, RefSeq:WP_000046661.1, SO:0001217, UniParc:UPI000013A98B, UniRef:UniRef100_A7ZM58, UniRef:UniRef50_Q83RD1, UniRef:UniRef90_Q83RD1
contig_1	cds	62645	63010	-	BNMEEM_00070	mdtJ	multidrug/spermidine efflux SMR transporter subunit MdtJ	COG:COG2076, COG:V, GO:0005886, GO:0015606, GO:0015848, GO:0016020, GO:0042221, RefSeq:WP_000276149.1, SO:0001217, UniParc:UPI000013A98D, UniRef:UniRef100_A7ZM59, UniRef:UniRef50_A1JRE8, UniRef:UniRef90_Q8FHB4
contig_1	cds	63421	64455	+	BNMEEM_00071	tqsA	AI-2 transporter TqsA	BlastRules:WP_001118241, RefSeq:WP_001118215.1, SO:0001217, UniParc:UPI00000DEBCF, UniRef:UniRef100_A0A023KNL5, UniRef:UniRef90_P0AFS5
contig_1	cds	64480	65868	-	BNMEEM_00072	pntB	Re/Si-specific NAD(P)(+) transhydrogenase subunit beta	COG:C, COG:COG1282, EC:7.1.1.1, GO:0005886, GO:0008750, GO:0016020, GO:0050661, GO:0071704, RefSeq:WP_000014031.1, SO:0001217, UniParc:UPI00005EFD14, UniRef:UniRef100_A0A067HS64, UniRef:UniRef50_P0AB69, UniRef:UniRef90_P0AB69
contig_1	cds	65879	67411	-	BNMEEM_00073	pntA	Re/Si-specific NAD(P)(+) transhydrogenase subunit alpha	COG:C, COG:COG3288, EC:1.6.1.2, EC:7.1.1.1, GO:0005886, GO:0006740, GO:0008746, GO:0008750, GO:0046983, GO:0050661, GO:0120029, RefSeq:WP_001298661.1, SO:0001217, UniParc:UPI0000DACE55, UniRef:UniRef100_E2QMG6, UniRef:UniRef50_P07001, UniRef:UniRef90_P07001
contig_1	cds	67935	68879	+	BNMEEM_00074	ydgH	DUF1471 domain-containing protein	RefSeq:WP_000769322.1, SO:0001217, UniParc:UPI00000D0AAF, UniRef:UniRef100_C3T982, UniRef:UniRef50_P76177, UniRef:UniRef90_P76177
contig_1	cds	69065	70447	+	BNMEEM_00075	ydgI	Putative arginine/ornithine antiporter	COG:COG0531, COG:E, GO:0005886, GO:0006865, GO:0015297, RefSeq:WP_000412379.1, SO:0001217, UniParc:UPI0000125DAB, UniRef:UniRef100_P0AAE6, UniRef:UniRef50_P0AAE6, UniRef:UniRef90_P0AAE6
contig_1	cds	70484	71206	+	BNMEEM_00076	folM	dihydromonapterin reductase	COG:COG1028, COG:I, EC:1.5.1.50, GO:0004146, GO:0006730, GO:0016491, RefSeq:WP_000520812.1, SO:0001217, UniParc:UPI00000DEBD1, UniRef:UniRef100_Q8FHB1, UniRef:UniRef50_A8AGY5, UniRef:UniRef90_Q8FHB1
contig_1	cds	71203	71538	-	BNMEEM_00077	ydgC	Inner membrane protein YdgC	COG:COG3136, COG:S, GO:0005886, RefSeq:WP_000524861.1, SO:0001217, UniParc:UPI00000DEBD2, UniRef:UniRef100_E2QMH0, UniRef:UniRef50_P0ACX1, UniRef:UniRef90_P0ACX1
contig_1	cds	71667	72386	+	BNMEEM_00078	rstA	two-component system response regulator RstA	COG:COG0745, COG:TK, GO:0000156, GO:0000160, GO:0000976, GO:0003677, GO:0005829, GO:0006355, GO:0032993, RefSeq:WP_001296091.1, SO:0001217, UniParc:UPI0001C22E4F, UniRef:UniRef100_A0A061KXN0, UniRef:UniRef50_P52108, UniRef:UniRef90_P52108
contig_1	cds	72390	73691	+	BNMEEM_00079	rstB	two-component system sensor histidine kinase RstB	COG:COG0642, COG:T, EC:2.7.13.3, GO:0000155, GO:0005524, GO:0005886, GO:0007165, GO:0016020, GO:0016310, RefSeq:WP_000732519.1, SO:0001217, UniParc:UPI00000DEBD3, UniRef:UniRef100_A0A418GX37, UniRef:UniRef50_P18392, UniRef:UniRef90_P18392
contig_1	cds	73767	74696	+	BNMEEM_00080	tus	DNA replication terminus site-binding protein	GO:0003677, GO:0005737, GO:0006274, GO:0043565, GO:0071807, RefSeq:WP_001524737.1, SO:0001217, UniParc:UPI0002A25D5F, UniRef:UniRef100_A0A3K2EL94, UniRef:UniRef50_Q9L6X9, UniRef:UniRef90_Q8FHA8
contig_1	cds	74693	76096	-	BNMEEM_00081	fumC	class II fumarate hydratase	COG:C, COG:COG0114, EC:4.2.1.2, GO:0004333, GO:0006099, GO:0006106, GO:0045239, RefSeq:WP_001099101.1, SO:0001217, UniParc:UPI0001F91536, UniRef:UniRef100_A0A2A7M2Y8, UniRef:UniRef50_P05042, UniRef:UniRef90_P05042
contig_1	cds	76239	77885	-	BNMEEM_00082	fumB	class I fumarate hydratase	BlastRules:WP_000066639, BlastRules:WP_000066707, COG:C, COG:COG1951, EC:4.2.1.2, GO:0004333, GO:0005829, GO:0006099, GO:0042802, GO:0042803, GO:0046872, GO:0050163, GO:0051539, RefSeq:WP_001524739.1, SO:0001217, UniParc:UPI0002A34797, UniRef:UniRef100_A0A3K2V8Z2, UniRef:UniRef50_P14407, UniRef:UniRef90_Q8X4P8
contig_1	cds	78084	79259	+	BNMEEM_00083	manA	mannose-6-phosphate isomerase	COG:COG1482, COG:G, EC:5.3.1.8, GO:0004476, GO:0005829, GO:0008270, GO:0009242, GO:0009298, GO:0019309, RefSeq:WP_001524741.1, SO:0001217, UniParc:UPI0002A3B74A, UniRef:UniRef100_A0A3L4C5S2, UniRef:UniRef50_P00946, UniRef:UniRef90_P00946
