# Annotated with Bakta
# Software: v1.10.3
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	10332	12629	-	NBGOBH_00011	hyxB	outer membrane autotransporter HyxB	BlastRules:WP_000798070, RefSeq:WP_000798212.1, SO:0001217, UniParc:UPI0001E32342, UniRef:UniRef100_A0A0H2V5A3, UniRef:UniRef50_A0A0H2V5A3, UniRef:UniRef90_A0A0H2V5A3
contig_1	cds	12671	13432	-	NBGOBH_00012	hyxA	protein HyxA	BlastRules:WP_001213047, RefSeq:WP_001213046.1, SO:0001217, UniParc:UPI00000DE7B6, UniRef:UniRef100_A0A2G9A652, UniRef:UniRef50_A0A4C7AGD0, UniRef:UniRef90_A0A4C7AGD0
contig_1	cds	13449	13589	-	NBGOBH_00013		hypothetical protein	SO:0001217, UniParc:UPI00019F375C, UniRef:UniRef100_A0A2I5SJW7, UniRef:UniRef50_A0A0K5QUV3, UniRef:UniRef90_A0A377CLX3
contig_1	cds	13586	14380	-	NBGOBH_00014	hyxR	LuxR family transcriptional regulator HyxR	BlastRules:WP_001304859, RefSeq:WP_001304859.1, SO:0001217, UniParc:UPI00000439A1, UniRef:UniRef100_A0A1V2ST25, UniRef:UniRef50_A0A0H2V4P2, UniRef:UniRef90_A0A0H2V4P2
contig_1	cds	14710	15273	-	NBGOBH_00015	ipbA	tyrosine-type DNA invertase IpbA	BlastRules:WP_060710320, RefSeq:WP_001295805.1, SO:0001217, UniParc:UPI00005FEC81, UniRef:UniRef100_I2FKM0, UniRef:UniRef50_A0A5V6NKG7, UniRef:UniRef90_A0A0K4J7D3
contig_1	cds	16036	16317	+	NBGOBH_00016		hypothetical protein	SO:0001217, UniParc:UPI0000E44E9A, UniRef:UniRef100_A0A1Y5CTB6, UniRef:UniRef50_V0VKT4, UniRef:UniRef90_V0VKT4
contig_1	cds	16359	18029	-	NBGOBH_00017	betA	choline dehydrogenase	COG:COG2303, COG:IR, EC:1.1.99.1, GO:0008802, GO:0008812, GO:0019285, GO:0050660, KEGG:K00108, RefSeq:WP_001159142.1, SO:0001217, UniParc:UPI000023B7F0, UniRef:UniRef100_Q8FKI9, UniRef:UniRef50_Q8FKI9, UniRef:UniRef90_Q8FKI9
contig_1	cds	18043	19515	-	NBGOBH_00018	betB	betaine-aldehyde dehydrogenase	COG:COG1012, COG:I, EC:1.2.1.8, GO:0008802, GO:0019285, GO:0046872, RefSeq:WP_001443225.1, SO:0001217, UniParc:UPI0000ED909A, UniRef:UniRef100_Q8FKI8, UniRef:UniRef50_Q8FKI8, UniRef:UniRef90_Q8FKI8
contig_1	cds	19529	20116	-	NBGOBH_00019	betI	transcriptional regulator BetI	COG:COG1309, COG:K, GO:0003677, GO:0003700, GO:0019285, GO:0045892, KEGG:K02167, RefSeq:WP_042091325.1, SO:0001217, UniParc:UPI0005A9BD5D, UniRef:UniRef100_UPI0005A9BD5D, UniRef:UniRef50_Q1QXD9, UniRef:UniRef90_Q0TKV9
contig_1	cds	20245	22278	+	NBGOBH_00020	betT	choline BCCT transporter BetT	BlastRules:WP_000131044, COG:COG1292, COG:M, GO:0005886, GO:0006974, GO:0019285, GO:0022857, GO:0071705, RefSeq:WP_000131040.1, SO:0001217, UniParc:UPI00000DE7BC, UniRef:UniRef100_A0A061KVV8, UniRef:UniRef50_Q6FDF5, UniRef:UniRef90_P0ABD0
contig_1	cds	23154	24242	+	NBGOBH_00021	pdeL	DNA-binding transcriptional activator/c-di-GMP phosphodiesterase PdeL	BlastRules:WP_001301264, COG:COG2771, COG:K, EC:3.1.4.52, GO:0000976, GO:0042803, GO:0045893, GO:0046872, GO:0071111, RefSeq:WP_001295808.1, SO:0001217, UniParc:UPI00005EFB69, UniRef:UniRef100_E2QG83, UniRef:UniRef50_P21514, UniRef:UniRef90_P21514
contig_1	cds	24284	25216	-	NBGOBH_00022	lysR	DNA-binding transcriptional regulator, LysR family	COG:COG0583, COG:K, RefSeq:WP_001084388.1, SO:0001217, UniParc:UPI00000DE7BE, UniRef:UniRef100_E2QG84, UniRef:UniRef50_A0A0B1FXJ6, UniRef:UniRef90_A0A0B1FXJ6
contig_1	cds	25308	25805	-	NBGOBH_00023	yahC	Uncharacterized protein YahC	GO:0005886, RefSeq:WP_001013871.1, SO:0001217, UniParc:UPI00000DE7BF, UniRef:UniRef100_A0A0D8W2N9, UniRef:UniRef50_P77219, UniRef:UniRef90_P77219
contig_1	cds	26063	26668	+	NBGOBH_00024	aNKYR	Ankyrin repeat	COG:COG0666, COG:T, RefSeq:WP_000153091.1, SO:0001217, UniParc:UPI00000DE7C1, UniRef:UniRef100_A0A148H8L3, UniRef:UniRef50_A0A564GTU7, UniRef:UniRef90_A0A0H3EGD0
contig_1	cds	26708	27571	+	NBGOBH_00025	yahE	Uncharacterized protein YahE	RefSeq:WP_001304856.1, SO:0001217, UniParc:UPI00000DE7C2, UniRef:UniRef100_A0A234MCE1, UniRef:UniRef50_P77297, UniRef:UniRef90_P77297
contig_1	cds	27561	29108	+	NBGOBH_00026	yahF	Uncharacterized protein YahF	COG:C, COG:COG0074, GO:0004775, GO:0004776, GO:0005829, GO:0006099, GO:0009361, KEGG:K02381, RefSeq:WP_000111854.1, SO:0001217, UniParc:UPI00000DE7C3, UniRef:UniRef100_A0A234PND0, UniRef:UniRef50_P77187, UniRef:UniRef90_P77187
contig_1	cds	29108	30526	+	NBGOBH_00027	yahG	Uncharacterized protein YahG	GO:0005886, RefSeq:WP_000083433.1, SO:0001217, UniParc:UPI00019F3759, UniRef:UniRef100_A0A2G9BQH8, UniRef:UniRef50_P77221, UniRef:UniRef90_P77221
contig_1	ncRNA	30594	30663	-	NBGOBH_00028	naRNA4	Nucleoid-associated noncoding RNA 4 (CssrE)	RFAM:RF02564, SO:0000655
contig_1	ncRNA	30687	30756	-	NBGOBH_00029	naRNA4	Nucleoid-associated noncoding RNA 4 (CssrE)	RFAM:RF02564, SO:0000655
contig_1	cds	30856	31806	+	NBGOBH_00030	yahI	Carbamate kinase-like protein YahI	COG:COG0549, COG:E, GO:0005829, GO:0008804, GO:0016310, GO:0019546, RefSeq:WP_000661611.1, SO:0001217, UniParc:UPI00000DE7C4, UniRef:UniRef100_A0A234QZE8, UniRef:UniRef50_P77624, UniRef:UniRef90_P77624
contig_1	cds	31816	33198	+	NBGOBH_00031	yahJ	Uncharacterized protein YahJ	COG:COG0402, COG:FR, GO:0016814, RefSeq:WP_000662399.1, SO:0001217, UniParc:UPI00000DE7C5, UniRef:UniRef100_A0A0H2V4N0, UniRef:UniRef50_P77554, UniRef:UniRef90_P77554
contig_1	cds	33575	34624	+	NBGOBH_00032	yahK	NADPH-dependent aldehyde reductase YahK	BlastRules:WP_000692754, COG:COG1064, COG:G, EC:1.1.1.2, GO:0008106, GO:0008270, GO:0016616, RefSeq:WP_000692760.1, SO:0001217, UniParc:UPI00000DE7C7, UniRef:UniRef100_A0A233Z904, UniRef:UniRef50_P75691, UniRef:UniRef90_P75691
contig_1	cds	35506	35688	-	NBGOBH_00033	lysE	LysE family transporter	SO:0001217, UniRef:UniRef50_A0A377DHD4, UniRef:UniRef90_UPI00137946A1
contig_1	cds	35724	36140	-	NBGOBH_00034	lysE	LysE family translocator	KEGG:K03329, SO:0001217, UniRef:UniRef50_A0A8S0G0L5, UniRef:UniRef90_A0A8S0G0L5
contig_1	cds	36326	36601	+	NBGOBH_00035	yahO	DUF1471 domain-containing protein	GO:0009314, GO:0042597, RefSeq:WP_000691951.1, SO:0001217, UniParc:UPI00000E49A2, UniRef:UniRef100_D3Y344, UniRef:UniRef50_P75694, UniRef:UniRef90_P75694
contig_1	cds	36702	38288	-	NBGOBH_00036	prpR	propionate catabolism operon regulatory protein PrpR	COG:COG3829, COG:KT, RefSeq:WP_000941018.1, SO:0001217, UniParc:UPI00000E47B0, UniRef:UniRef100_A0A2G9A687, UniRef:UniRef50_P77743, UniRef:UniRef90_B7LMM3
contig_1	cds	38527	39417	+	NBGOBH_00037	prpB	methylisocitrate lyase	COG:COG2513, COG:G, EC:4.1.3.30, GO:0000287, GO:0019629, GO:0046421, GO:0140677, RefSeq:WP_000052186.1, SO:0001217, UniParc:UPI00000DE7C9, UniRef:UniRef100_A0A2G9BQT5, UniRef:UniRef50_Q56062, UniRef:UniRef90_Q56062
contig_1	cds	39577	40746	+	NBGOBH_00038	prpC	2-methylcitrate synthase	COG:C, COG:COG0372, EC:2.3.3.16, EC:2.3.3.5, GO:0004108, GO:0005737, GO:0005975, GO:0006099, GO:0019679, GO:0036440, GO:0050440, RefSeq:WP_001285915.1, SO:0001217, UniParc:UPI00000DE7CA, UniRef:UniRef100_A0A1Y5BEA9, UniRef:UniRef50_Q56063, UniRef:UniRef90_Q56063
contig_1	cds	40780	42231	+	NBGOBH_00039	prpD	bifunctional 2-methylcitrate dehydratase/aconitate hydratase	BlastRules:WP_001272709, EC:4.2.1.3, EC:4.2.1.79, GO:0003994, GO:0006099, GO:0019679, GO:0047547, GO:0047780, GO:0051537, RefSeq:WP_001275885.1, SO:0001217, UniParc:UPI00000DE7CB, UniRef:UniRef100_A0A234R7P1, UniRef:UniRef50_P77243, UniRef:UniRef90_P77243
contig_1	cds	42271	44157	+	NBGOBH_00040	prpE	propionate--CoA ligase	COG:COG0365, COG:I, EC:6.2.1.17, GO:0005524, GO:0019629, GO:0050218, RefSeq:WP_000010237.1, SO:0001217, UniParc:UPI00000DE7CC, UniRef:UniRef100_A0A1Q4PCS3, UniRef:UniRef50_P55912, UniRef:UniRef90_P77495
contig_1	ncRNA	44157	44233	+	NBGOBH_00041	naRNA4	Nucleoid-associated noncoding RNA 4 (CssrE)	RFAM:RF02564, SO:0000655
contig_1	ncRNA	44251	44327	+	NBGOBH_00042	naRNA4	Nucleoid-associated noncoding RNA 4 (CssrE)	RFAM:RF02564, SO:0000655
contig_1	cds	44482	45741	+	NBGOBH_00043	codB	cytosine permease	COG:COG1457, COG:F, GO:0005886, GO:0015209, GO:0016020, GO:0019858, GO:0055085, GO:1902600, RefSeq:WP_000076233.1, SO:0001217, UniParc:UPI0000127E17, UniRef:UniRef100_P0AA83, UniRef:UniRef50_Q8X691, UniRef:UniRef90_Q8X691
contig_1	cds	45731	47014	+	NBGOBH_00044	codA	cytosine/isoguanine deaminase	BlastRules:WP_001301240, COG:COG0402, COG:FR, EC:3.5.4.1, RefSeq:WP_001443227.1, SO:0001217, UniParc:UPI000261108D, UniRef:UniRef100_A0A0V9RJG5, UniRef:UniRef50_P25524, UniRef:UniRef90_B7LP63
contig_1	cds	47135	47755	-	NBGOBH_00045	lacA	galactoside O-acetyltransferase	COG:COG0110, COG:R, EC:2.3.1.18, GO:0005737, GO:0005989, GO:0008870, GO:0042802, SO:0001217, UniParc:UPI0000DACD3B, UniRef:UniRef100_A0A234F0V9, UniRef:UniRef50_P07464, UniRef:UniRef90_P07464
contig_1	cds	47812	49065	-	NBGOBH_00046	lacY	lactose permease	BlastRules:WP_000291549, GO:0005351, GO:0005886, GO:0008643, GO:0015528, GO:0015767, GO:0016020, GO:0030395, GO:0071702, KEGG:K02532, RefSeq:WP_000291549.1, SO:0001217, UniParc:UPI000011F071, UniRef:UniRef100_P02920, UniRef:UniRef50_P02920, UniRef:UniRef90_P02920
contig_1	cds	49117	52191	-	NBGOBH_00047	lacZ	beta-galactosidase	BlastRules:WP_000177906, EC:3.2.1.23, RefSeq:WP_000177874.1, SO:0001217, UniParc:UPI00000DE7D0, UniRef:UniRef100_Q8FKG6, UniRef:UniRef90_P00722
contig_1	cds	52314	53405	-	NBGOBH_00048	lacI	DNA-binding transcriptional repressor LacI	BlastRules:WP_000805902, COG:COG1609, COG:K, GO:0000976, GO:0000987, GO:0001217, GO:0003700, GO:0005829, GO:0006355, GO:0042802, GO:0045892, SO:0001217, UniParc:UPI00019F36AF, UniRef:UniRef100_A0A376DEC2, UniRef:UniRef50_P03023, UniRef:UniRef90_P03023
contig_1	cds	53598	54137	+	NBGOBH_00049		Uncharacterized protein conserved in bacteria	RefSeq:WP_001304849.1, SO:0001217, UniParc:UPI0001608937, UniRef:UniRef100_A0A234MAV1, UniRef:UniRef50_P51024, UniRef:UniRef90_A0A3S5F112
contig_1	ncRNA	54217	54295	+	NBGOBH_00050	naRNA4	Nucleoid-associated noncoding RNA 4 (CssrE)	RFAM:RF02564, SO:0000655
contig_1	cds	54365	55198	-	NBGOBH_00051	fghA	S-formylglutathione hydrolase	COG:COG0627, COG:V, EC:3.1.2.12, GO:0018738, GO:0046292, GO:0046294, GO:0052689, RefSeq:WP_000419067.1, SO:0001217, UniParc:UPI00000DE7D4, UniRef:UniRef100_Q8FKG2, UniRef:UniRef50_Q8X5J5, UniRef:UniRef90_Q8X5J5
contig_1	cds	55291	56400	-	NBGOBH_00052	frmA	S-(hydroxymethyl)glutathione dehydrogenase	BlastRules:WP_000842106, COG:C, COG:COG1062, EC:1.1.1.284, GO:0004022, GO:0004024, GO:0005737, GO:0006069, GO:0006113, GO:0008270, GO:0009404, GO:0051903, GO:0106321, GO:0106322, RefSeq:WP_000842109.1, SO:0001217, UniParc:UPI00005EFDC1, UniRef:UniRef100_A1A835, UniRef:UniRef50_P25437, UniRef:UniRef90_P25437
contig_1	cds	56435	56710	-	NBGOBH_00053	frmR	formaldehyde-responsive transcriptional repressor FrmR	GO:0003677, GO:0005737, GO:0045892, GO:0046872, RefSeq:WP_001141271.1, SO:0001217, UniParc:UPI000013A0D9, UniRef:UniRef100_A7ZIA5, UniRef:UniRef50_A7ZIA5, UniRef:UniRef90_A7ZIA5
contig_1	cds	56896	57669	-	NBGOBH_00054	yaiO	Outer membrane protein YaiO	GO:0009279, RefSeq:WP_000596103.1, SO:0001217, UniParc:UPI00000B8B2D, UniRef:UniRef100_Q9XDC4, UniRef:UniRef50_A7ZIA5, UniRef:UniRef90_Q47534
contig_1	cds	57671	58195	-	NBGOBH_00055		Acetyltransferase	RefSeq:WP_000582568.1, SO:0001217, UniParc:UPI00000DE7D6, UniRef:UniRef100_A0A0J2ALS1, UniRef:UniRef50_P75697, UniRef:UniRef90_A0A0J2ALS1
contig_1	cds	58230	59426	-	NBGOBH_00056	yaiP	Uncharacterized glycosyltransferase YaiP	EC:2.4.-.-, GO:0006974, GO:0016757, GO:0016874, RefSeq:WP_000860428.1, SO:0001217, UniParc:UPI00000DE7D7, UniRef:UniRef100_A0A2S4A8Q5, UniRef:UniRef50_Q47536, UniRef:UniRef90_Q47536
contig_1	cds	59436	60107	-	NBGOBH_00057	yaiS	Uncharacterized deacetylase YaiS	COG:COG2120, COG:G, EC:3.-.-.-, GO:0016811, RefSeq:WP_000362014.1, SO:0001217, UniParc:UPI0000DACD3F, UniRef:UniRef100_A0A0D8VZB7, UniRef:UniRef50_P71311, UniRef:UniRef90_P71311
contig_1	cds	60715	61677	+	NBGOBH_00058	tauA	taurine ABC transporter substrate-binding protein	COG:COG4521, COG:P, EC:7.2.2.-, GO:0009970, GO:0010438, GO:0015411, GO:0015734, GO:0016020, GO:0022857, GO:0030288, GO:0042597, GO:0042918, GO:0043190, GO:0055052, GO:0055085, RefSeq:WP_001018401.1, SO:0001217, UniParc:UPI0001608934, UniRef:UniRef100_A0A0J2D667, UniRef:UniRef50_Q47537, UniRef:UniRef90_Q47537
contig_1	cds	61690	62457	+	NBGOBH_00059	tauB	taurine ABC transporter ATP-binding subunit	COG:COG4525, COG:P, EC:7.6.2.7, GO:0005524, GO:0005886, GO:0015411, GO:0016020, GO:0016887, RefSeq:WP_000939358.1, SO:0001217, UniParc:UPI00000DE7DA, UniRef:UniRef100_Q8FKF5, UniRef:UniRef50_Q47538, UniRef:UniRef90_Q47538
contig_1	cds	62454	63281	+	NBGOBH_00060	tauC	taurine ABC transporter permease TauC	COG:COG0600, COG:P, EC:7.2.2.-, GO:0005886, GO:0010438, GO:0015411, GO:0016020, GO:0055052, GO:0055085, RefSeq:WP_000114575.1, SO:0001217, UniParc:UPI00000DE7DC, UniRef:UniRef100_A0A2G9AED5, UniRef:UniRef50_Q47539, UniRef:UniRef90_Q47539
contig_1	cds	63278	64129	+	NBGOBH_00061	tauD	taurine dioxygenase	COG:COG2175, COG:Q, EC:1.14.11.17, GO:0000908, GO:0005737, GO:0006790, GO:0008198, GO:0016491, GO:0019529, GO:0031418, GO:0042802, GO:0051289, GO:1990205, RefSeq:WP_000004079.1, SO:0001217, UniParc:UPI00019F36AA, UniRef:UniRef100_A0A2G9BRR4, UniRef:UniRef50_P37610, UniRef:UniRef90_P37610
contig_1	cds	64169	65143	-	NBGOBH_00062	hemB	porphobilinogen synthase	COG:COG0113, COG:H, EC:4.2.1.24, GO:0004655, GO:0006782, GO:0033014, GO:0046872, RefSeq:WP_001313620.1, SO:0001217, UniParc:UPI0001E8C5F5, UniRef:UniRef100_A0A2G9AFK8, UniRef:UniRef50_P0ACB2, UniRef:UniRef90_P0ACB2
contig_1	cds	65669	68656	+	NBGOBH_00063		Autotransporter outer membrane beta-barrel domain-containing protein	RefSeq:WP_000556418.1, SO:0001217, UniParc:UPI00005EFB37, UniRef:UniRef100_A0A135PHH9, UniRef:UniRef50_P77199, UniRef:UniRef90_A0A8H9SPY2
contig_1	cds	68742	69365	+	NBGOBH_00064	iprA	hydrogen peroxide resistance inhibitor IprA	GO:0006979, RefSeq:WP_001350621.1, SO:0001217, UniParc:UPI0001D0F34C, UniRef:UniRef100_A0A234UF60, UniRef:UniRef50_Q8ZRF7, UniRef:UniRef90_P0AAP6
contig_1	cds	69366	70523	-	NBGOBH_00065	ampH	D-alanyl-D-alanine-carboxypeptidase/endopeptidase AmpH	COG:COG1680, COG:V, EC:3.4.-.-, GO:0004175, GO:0004180, GO:0005886, GO:0006508, GO:0008360, GO:0008658, GO:0009253, GO:0071555, RefSeq:WP_000830766.1, SO:0001217, UniParc:UPI00000DE7E1, UniRef:UniRef100_A0A0D6I635, UniRef:UniRef50_P0AD71, UniRef:UniRef90_P0AD71
contig_1	cds	70875	72095	+	NBGOBH_00066	sbmA	peptide antibiotic transporter SbmA	COG:COG1133, COG:V, GO:0005524, GO:0005886, GO:0015031, GO:0015291, GO:0015638, GO:0015833, GO:0019534, GO:0042803, GO:0042884, GO:0042885, GO:0046677, GO:1901998, GO:1904680, KEGG:K17938, RefSeq:WP_001304845.1, SO:0001217, UniParc:UPI000187B8C1, UniRef:UniRef100_E2QGC2, UniRef:UniRef50_P0AFY7, UniRef:UniRef90_P0AFY7
contig_1	cds	72108	73202	+	NBGOBH_00067	yaiW	surface-exposed outer membrane lipoprotein YaiW	BlastRules:WP_000092067, BlastRules:WP_001271421, GO:0005829, GO:0031240, GO:1901652, RefSeq:WP_000092069.1, SO:0001217, UniParc:UPI00000DE7E4, UniRef:UniRef100_W8STI4, UniRef:UniRef50_P77562, UniRef:UniRef90_P77562
contig_1	cds	73261	73569	-	NBGOBH_00068	yaiY	Inner membrane protein YaiY	GO:0005886, RefSeq:WP_000763151.1, SO:0001217, UniParc:UPI000013A0DE, UniRef:UniRef100_P0AAP9, UniRef:UniRef50_P0AAP9, UniRef:UniRef90_P0AAP9
contig_1	cds	73829	74041	+	NBGOBH_00069	yaiZ	Uncharacterized protein YaiZ	GO:0005886, RefSeq:WP_001295334.1, SO:0001217, UniParc:UPI000013A0DF, UniRef:UniRef100_P0AAQ1, UniRef:UniRef50_P0AAQ1, UniRef:UniRef90_P0AAQ1
contig_1	cds	74065	75159	-	NBGOBH_00070	ddlA	D-alanine--D-alanine ligase	COG:COG1181, COG:MR, EC:6.3.2.4, GO:0005524, GO:0005737, GO:0008360, GO:0008716, GO:0009252, GO:0046872, GO:0071555, RefSeq:WP_000413685.1, SO:0001217, UniParc:UPI000012909D, UniRef:UniRef100_Q8FKE3, UniRef:UniRef50_P0A1F1, UniRef:UniRef90_P0A6J9
contig_1	cds	75622	75882	+	NBGOBH_00071	iraP	anti-adapter protein IraP	GO:0005737, GO:0009267, RefSeq:WP_000792973.1, SO:0001217, UniParc:UPI00000DE7E7, UniRef:UniRef100_B7UJK6, UniRef:UniRef50_A9MMS6, UniRef:UniRef90_Q32JD0
contig_1	cds	75983	77398	+	NBGOBH_00072	phoA	alkaline phosphatase	COG:COG1785, COG:PR, EC:3.1.3.1, GO:0004035, GO:0016791, GO:0042597, GO:0046872, KEGG:K01077, RefSeq:WP_001304842.1, SO:0001217, UniParc:UPI00019F36A7, UniRef:UniRef100_A0A1L1LWW1, UniRef:UniRef50_P00634, UniRef:UniRef90_P00634
contig_1	cds	77517	77837	+	NBGOBH_00073	psiF	phosphate starvation-inducible protein PsiF	RefSeq:WP_001295332.1, SO:0001217, UniParc:UPI00001327AE, UniRef:UniRef100_P0AFM5, UniRef:UniRef50_P0AFM5, UniRef:UniRef90_P0AFM5
contig_1	cds	77939	79054	+	NBGOBH_00074	adrA	diguanylate cyclase AdrA	COG:COG2199, COG:T, EC:2.7.7.65, GO:0005525, GO:0005886, GO:0042802, GO:0043709, GO:0046872, GO:0052621, GO:1902201, GO:2001008, RefSeq:WP_000484048.1, SO:0001217, UniParc:UPI0000047CB7, UniRef:UniRef100_P0AAP2, UniRef:UniRef50_P0AAP2, UniRef:UniRef90_P0AAP2
contig_1	cds	79071	79880	-	NBGOBH_00075	proC	pyrroline-5-carboxylate reductase	COG:COG0345, COG:E, EC:1.5.1.2, GO:0004735, GO:0005829, GO:0006561, GO:0042802, GO:0055129, RefSeq:WP_001304841.1, SO:0001217, UniParc:UPI0001608933, UniRef:UniRef100_A0A023L0N5, UniRef:UniRef50_P0A9L8, UniRef:UniRef90_P0A9L8
contig_1	cds	80000	80458	+	NBGOBH_00076	yaiI	YaiI/YqxD family protein	RefSeq:WP_000158159.1, SO:0001217, UniParc:UPI000013A0D6, UniRef:UniRef100_A7ZID6, UniRef:UniRef50_Q83M67, UniRef:UniRef90_A7ZID6
contig_1	cds	80641	81165	+	NBGOBH_00077	aroL	shikimate kinase AroL	COG:COG0703, COG:E, EC:2.7.1.71, GO:0000287, GO:0004765, GO:0005524, GO:0005737, GO:0008652, GO:0009073, GO:0009423, GO:0016310, RefSeq:WP_000193393.1, SO:0001217, UniParc:UPI000012602F, UniRef:UniRef100_A7ZID7, UniRef:UniRef50_Q32JD7, UniRef:UniRef90_A7ZID7
contig_1	cds	81215	81406	+	NBGOBH_00078	yaiA	Uncharacterized protein YaiA	RefSeq:WP_001142439.1, SO:0001217, UniParc:UPI000013A0CF, UniRef:UniRef100_P0AAN7, UniRef:UniRef50_P0AAN7, UniRef:UniRef90_P0AAN7
contig_1	cds	81664	82341	+	NBGOBH_00079	aroM	Protein AroM	GO:0016855, KEGG:K14591, RefSeq:WP_001276402.1, SO:0001217, UniParc:UPI00000DE7EA, UniRef:UniRef100_A0A061K1N3, UniRef:UniRef50_P0AE28, UniRef:UniRef90_P0AE28
contig_1	cds	82413	82697	+	NBGOBH_00080	ppnP	pyrimidine/purine nucleoside phosphorylase	COG:COG3123, COG:F, EC:2.4.2.1, EC:2.4.2.2, GO:0004731, GO:0004850, GO:0009032, GO:0016154, GO:0047975, RefSeq:WP_000941942.1, SO:0001217, UniParc:UPI000013A0D3, UniRef:UniRef100_A7ZIE0, UniRef:UniRef50_A8AK73, UniRef:UniRef90_Q32JE0
contig_1	cds	82801	82983	-	NBGOBH_00081		hypothetical protein	SO:0001217, UniParc:UPI000245E7A7, UniRef:UniRef100_A0A234RS14, UniRef:UniRef50_A0A0H2V4T6, UniRef:UniRef90_A0A0H2V4T6
contig_1	cds	83344	84321	-	NBGOBH_00082	rdgC	recombination-associated protein RdgC	COG:COG2974, COG:L, GO:0005737, GO:0006310, GO:0009295, SO:0001217, UniParc:UPI000209C524, UniRef:UniRef100_B7MPF4, UniRef:UniRef50_Q83M63, UniRef:UniRef90_Q83M63
contig_1	cds	84380	85288	+	NBGOBH_00083	mak	fructokinase	COG:COG1940, COG:GK, EC:2.7.1.4, RefSeq:WP_001219315.1, SO:0001217, UniParc:UPI0000DACD45, UniRef:UniRef100_A0A067HUL3, UniRef:UniRef50_P23917, UniRef:UniRef90_A0A067HUL3
