# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	23007	25289	-	AIGDFM_00018	pflB	formate C-acetyltransferase	COG:C, COG:COG1882, EC:2.3.1.54, GO:0005737, GO:0005829, GO:0005975, GO:0006006, GO:0008861, GO:0016020, GO:0044814, KEGG:K00656, RefSeq:WP_001292822.1, SO:0001217, UniParc:UPI00000480DD, UniRef:UniRef100_P09373, UniRef:UniRef50_P09373, UniRef:UniRef90_P09373
contig_1	cds	25344	26540	-	AIGDFM_00019	focA	formate transporter FocA	KEGG:K06212, SO:0001217, UniParc:UPI0001C22996, UniRef:UniRef100_A0A377E6B5, UniRef:UniRef50_P0AC23, UniRef:UniRef90_A0A0D6ICT6
contig_1	cds	26607	28367	-	AIGDFM_00020	ycaO	30S ribosomal protein S12 methylthiotransferase accessory factor YcaO	COG:COG1944, COG:J, GO:0000287, GO:0005829, GO:0047693, KEGG:K09136, RefSeq:WP_000194832.1, SO:0001217, UniParc:UPI0001C22997, UniRef:UniRef100_A0A061YNJ0, UniRef:UniRef50_P75838, UniRef:UniRef90_P75838
contig_1	cds	28497	29189	+	AIGDFM_00021	ycaP	UPF0702 transmembrane protein YcaP	COG:COG2323, COG:S, GO:0005886, RefSeq:WP_000642852.1, SO:0001217, UniParc:UPI00000DE94C, UniRef:UniRef100_E2QJB7, UniRef:UniRef50_P75839, UniRef:UniRef90_P75839
contig_1	cds	29388	30476	+	AIGDFM_00022	serC	3-phosphoserine/phosphohydroxythreonine transaminase	COG:COG1932, COG:HE, EC:2.6.1.52, GO:0003824, GO:0004648, GO:0005737, GO:0006564, GO:0008615, GO:0030170, KEGG:K00831, RefSeq:WP_000057158.1, SO:0001217, UniParc:UPI00000DE94D, UniRef:UniRef100_Q8FJB7, UniRef:UniRef50_P23721, UniRef:UniRef90_P23721
contig_1	cds	30547	31830	+	AIGDFM_00023	aroA	3-phosphoshikimate 1-carboxyvinyltransferase	COG:COG0128, COG:E, EC:2.5.1.19, GO:0003866, GO:0005737, GO:0008652, GO:0009073, GO:0009423, RefSeq:WP_000445240.1, SO:0001217, UniParc:UPI0001C22998, UniRef:UniRef100_A0A066T4M3, UniRef:UniRef50_P0A6D3, UniRef:UniRef90_P0A6D3
contig_1	cds	32000	32764	+	AIGDFM_00024	ycaL	metallopeptidase YcaL	BlastRules:WP_001350496, COG:COG0501, COG:O, EC:3.4.-.-, GO:0004222, GO:0005886, GO:0008237, GO:0016020, GO:0046872, GO:0051603, KEGG:K07387, RefSeq:WP_001385260.1, SO:0001217, UniParc:UPI0001C22999, UniRef:UniRef100_A0A3K2ZUE6, UniRef:UniRef50_P43674, UniRef:UniRef90_P43674
contig_1	cds	32937	33620	+	AIGDFM_00025	cmk	(d)CMP kinase	COG:COG0283, COG:F, EC:2.7.4.25, GO:0004127, GO:0005524, GO:0005829, GO:0006220, GO:0015949, GO:0036430, GO:0036431, RefSeq:WP_000125016.1, SO:0001217, UniParc:UPI0000110D23, UniRef:UniRef100_P0A6I0, UniRef:UniRef50_P0A6I0, UniRef:UniRef90_P0A6I0
contig_1	cds	33731	35404	+	AIGDFM_00026	rpsA	30S ribosomal protein S1	COG:COG0539, COG:J, GO:0003723, GO:0003729, GO:0003735, GO:0005840, GO:0006412, GO:0022627, RefSeq:WP_000140327.1, SO:0001217, UniParc:UPI0000134E23, UniRef:UniRef100_P0AG67, UniRef:UniRef50_P0AG67, UniRef:UniRef90_P0AG67
contig_1	cds	35564	35848	+	AIGDFM_00027	ihfB	integration host factor subunit beta	COG:B, COG:COG0776, GO:0003677, GO:0005694, GO:0005829, GO:0006310, GO:0006355, GO:0006417, GO:0030527, GO:0075713, RefSeq:WP_000167336.1, SO:0001217, UniParc:UPI0000111D90, UniRef:UniRef100_P0A6Y1, UniRef:UniRef50_P0A6Y1, UniRef:UniRef90_P0A6Y1
contig_1	cds	36054	38318	+	AIGDFM_00028	ycaI	ComEC family protein	COG:COG2333, COG:U, GO:0005886, GO:0016020, GO:0030420, KEGG:K02238, RefSeq:WP_000705731.1, SO:0001217, UniParc:UPI0001C2299A, UniRef:UniRef100_A0A061YPG1, UniRef:UniRef50_P37443, UniRef:UniRef90_P37443
contig_1	cds	38355	40103	+	AIGDFM_00029	msbA	lipid A ABC transporter ATP-binding protein/permease MsbA	COG:COG1132, COG:V, EC:7.5.2.5, EC:7.5.2.6, GO:0005524, GO:0005886, GO:0015421, GO:0016020, GO:0016887, GO:0034040, GO:0055085, GO:0140359, RefSeq:WP_000551259.1, SO:0001217, UniParc:UPI00000DE953, UniRef:UniRef100_Q8FJB1, UniRef:UniRef50_P60752, UniRef:UniRef90_P60752
contig_1	cds	40100	41086	+	AIGDFM_00030	lpxK	tetraacyldisaccharide 4'-kinase	COG:COG1663, COG:M, EC:2.7.1.130, GO:0005524, GO:0005886, GO:0009029, GO:0009244, GO:0009245, KEGG:K00912, RefSeq:WP_000570547.1, SO:0001217, UniParc:UPI0001C2299B, UniRef:UniRef100_A0A061YK79, UniRef:UniRef50_P27300, UniRef:UniRef90_P27300
contig_1	cds	41123	42355	+	AIGDFM_00031	ycaQ	Uncharacterized protein YcaQ	COG:COG3214, COG:L, GO:0019104, GO:0036297, RefSeq:WP_000056492.1, SO:0001217, UniParc:UPI0001C2299C, UniRef:UniRef100_A0A061L0E0, UniRef:UniRef50_P75843, UniRef:UniRef90_P75843
contig_1	cds	42407	42589	+	AIGDFM_00032	ycaR	protein YcaR	COG:COG2835, COG:J, GO:0005829, RefSeq:WP_000350057.1, SO:0001217, UniParc:UPI0001C2299D, UniRef:UniRef100_A0A066SNN8, UniRef:UniRef50_P0AAZ7, UniRef:UniRef90_P0AAZ7
contig_1	cds	42586	43332	+	AIGDFM_00033	kdsB	3-deoxy-manno-octulosonate cytidylyltransferase	COG:COG1212, COG:M, EC:2.7.7.38, GO:0005829, GO:0008690, GO:0009103, GO:0009244, GO:0033468, KEGG:K00979, RefSeq:WP_000011610.1, SO:0001217, UniParc:UPI0001C2299E, UniRef:UniRef100_A0A061KWL1, UniRef:UniRef50_P04951, UniRef:UniRef90_P04951
contig_1	cds	43486	44379	+	AIGDFM_00034	ycbJ	Uncharacterized protein YcbJ	RefSeq:WP_000436917.1, SO:0001217, UniParc:UPI0001C2299F, UniRef:UniRef100_A0A061YGB2, UniRef:UniRef50_P0AB03, UniRef:UniRef90_P0AB03
contig_1	cds	44356	45135	-	AIGDFM_00035	elyC	envelope biogenesis factor ElyC	COG:COG1434, COG:M, GO:0000270, GO:0005886, GO:0006457, GO:0043164, GO:0071555, RefSeq:WP_000899600.1, SO:0001217, UniParc:UPI000013A5A1, UniRef:UniRef100_P0AB01, UniRef:UniRef50_P0AB01, UniRef:UniRef90_P0AB01
contig_1	cds	45271	46056	+	AIGDFM_00036	cmoM	tRNA uridine 5-oxyacetic acid(34) methyltransferase CmoM	COG:COG2227, COG:H, EC:2.1.1.-, GO:0002098, GO:0008168, GO:0030488, GO:0097697, KEGG:K06219, RefSeq:WP_001295930.1, SO:0001217, UniParc:UPI0001C229A0, UniRef:UniRef100_A0A061L0E3, UniRef:UniRef50_P36566, UniRef:UniRef90_P36566
contig_1	cds	46053	47375	+	AIGDFM_00037	mukF	chromosome partition protein MukF	GO:0005509, GO:0005737, GO:0006260, GO:0007059, GO:0009295, GO:0030261, GO:0051301, KEGG:K03633, RefSeq:WP_001288856.1, SO:0001217, UniParc:UPI00000DE959, UniRef:UniRef100_B7MHN1, UniRef:UniRef50_P60293, UniRef:UniRef90_Q8XDG2
contig_1	cds	47356	48060	+	AIGDFM_00038	mukE	chromosome partition protein MukE	COG:COG3095, COG:D, GO:0005737, GO:0006260, GO:0007059, GO:0009295, GO:0030261, GO:0051301, KEGG:K03804, RefSeq:WP_001295931.1, SO:0001217, UniParc:UPI00005EF84C, UniRef:UniRef100_Q8ZQB6, UniRef:UniRef50_P22524, UniRef:UniRef90_P22524
contig_1	cds	48060	52520	+	AIGDFM_00039	mukB	chromosome partition protein MukB	COG:COG3096, COG:D, GO:0003677, GO:0005524, GO:0005737, GO:0006260, GO:0007059, GO:0009295, GO:0030261, GO:0051301, KEGG:K03632, RefSeq:WP_000572654.1, SO:0001217, UniParc:UPI000191E846, UniRef:UniRef100_A0A2D3Q8C3, UniRef:UniRef50_P22523, UniRef:UniRef90_P22523
contig_1	cds	52781	54628	+	AIGDFM_00040	ldtD	L,D-transpeptidase	COG:COG2989, COG:M, EC:2.-.-.-, GO:0004180, GO:0006974, GO:0008360, GO:0009252, GO:0016020, GO:0016740, GO:0016757, GO:0016807, GO:0036460, GO:0046677, GO:0071555, GO:0071972, RefSeq:WP_000925990.1, SO:0001217, UniParc:UPI0001C229C6, UniRef:UniRef100_A0A061YK91, UniRef:UniRef50_P22525, UniRef:UniRef90_P22525
contig_1	cds	54809	55357	+	AIGDFM_00041	ycbK	Uncharacterized protein YcbK	COG:COG3108, COG:S, GO:0004175, GO:0009254, GO:0030288, RefSeq:WP_001295932.1, SO:0001217, UniParc:UPI000013A5A6, UniRef:UniRef100_P0AB06, UniRef:UniRef50_P0AB06, UniRef:UniRef90_P0AB06
contig_1	cds	55384	56031	+	AIGDFM_00042	gloC	hydroxyacylglutathione hydrolase GloC	BlastRules:WP_001109486, EC:3.1.2.6, RefSeq:WP_001109456.1, SO:0001217, UniParc:UPI0001C229C7, UniRef:UniRef100_A0A066SNM9, UniRef:UniRef50_P75849, UniRef:UniRef90_A0A0K0H981
contig_1	cds	56081	57271	-	AIGDFM_00043	aspC	aspartate transaminase	BlastRules:WP_000462687, COG:COG1448, COG:E, EC:2.6.1.1, GO:0004069, GO:0004838, GO:0005829, GO:0030170, GO:0033585, GO:0042802, RefSeq:WP_000462681.1, SO:0001217, UniParc:UPI00005EF84F, UniRef:UniRef100_A0A066SNX8, UniRef:UniRef50_P00509, UniRef:UniRef90_P00509
contig_1	cds	57456	58544	-	AIGDFM_00044	ompF	porin OmpF	COG:COG3203, COG:M, GO:0009279, GO:0015288, GO:0034220, GO:0046930, RefSeq:WP_000977908.1, SO:0001217, UniParc:UPI0001B833CC, UniRef:UniRef100_C9E713, UniRef:UniRef50_P02931, UniRef:UniRef90_P02931
contig_1	cds	59147	60547	-	AIGDFM_00045	asnS	asparagine--tRNA ligase	COG:COG0017, COG:J, EC:6.1.1.22, GO:0003676, GO:0004816, GO:0005524, GO:0005737, GO:0006421, KEGG:K01893, RefSeq:WP_000117888.1, SO:0001217, UniParc:UPI0001C229C8, UniRef:UniRef100_A0A066SSJ3, UniRef:UniRef50_P0A8M0, UniRef:UniRef90_P0A8M0
contig_1	cds	60716	61918	-	AIGDFM_00046	pncB	nicotinate phosphoribosyltransferase	COG:COG1488, COG:H, EC:6.3.4.21, GO:0004516, GO:0005829, GO:0009435, GO:0034355, RefSeq:WP_001295933.1, SO:0001217, UniParc:UPI0001C229C9, UniRef:UniRef100_A0A061L0F6, UniRef:UniRef50_P18133, UniRef:UniRef90_P18133
contig_1	cds	62184	64796	+	AIGDFM_00047	pepN	aminopeptidase N	COG:COG0308, COG:E, EC:3.4.11.2, GO:0004177, GO:0005886, GO:0006508, GO:0008237, GO:0008270, GO:0042802, RefSeq:WP_000193867.1, SO:0001217, UniParc:UPI0001C229CA, UniRef:UniRef100_A0A066SNX2, UniRef:UniRef50_P04825, UniRef:UniRef90_P04825
contig_1	cds	64839	65096	-	AIGDFM_00048		Aliphatic sulfonates transport ATP-binding subunit	SO:0001217, UniRef:UniRef50_A0A376RKU9, UniRef:UniRef90_A0A2X2X395
contig_1	cds	65180	65752	-	AIGDFM_00049		DNA-invertase (Site specific recombinase) from prophage	EC:3.1.22.-, EC:6.5.1.-, KEGG:K21528, RefSeq:WP_001576683.1, SO:0001217, UniParc:UPI0002A2F795, UniRef:UniRef100_A0A5P1MRW0, UniRef:UniRef50_P03015, UniRef:UniRef90_A0A061YK27
contig_1	cds	65824	66297	+	AIGDFM_00050		Phage tail protein	RefSeq:WP_001576685.1, SO:0001217, UniParc:UPI0002A3191A, UniRef:UniRef100_UPI0002A3191A, UniRef:UniRef50_A0A7I0L1V2, UniRef:UniRef90_A0A7I0KPK0
contig_1	cds	66304	66918	-	AIGDFM_00051		Tail fiber assembly protein	RefSeq:WP_001576687.1, SO:0001217, UniParc:UPI0002A42937, UniRef:UniRef100_UPI000466F0CD, UniRef:UniRef50_P09153, UniRef:UniRef90_A0A5P1MRX3
contig_1	cds	66918	67400	-	AIGDFM_00052		Phage tail collar domain-containing protein	RefSeq:WP_021537399.1, SO:0001217, UniParc:UPI000390E402, UniRef:UniRef100_UPI000390E402, UniRef:UniRef50_A0A5P1MTH8, UniRef:UniRef90_A0A5P1MTH8
contig_1	cds	67441	69063	-	AIGDFM_00053		Short-chain fatty acid transporter	RefSeq:WP_332276337.1, SO:0001217, UniParc:UPI00144B0CAC, UniRef:UniRef100_UPI00144B0CAC, UniRef:UniRef50_A0AAW7V418, UniRef:UniRef90_A0A3R8RT92
contig_1	cds	69066	69644	-	AIGDFM_00054		phage tail protein I	GO:0005198, GO:0016032, GO:0044423, RefSeq:WP_000138756.1, SO:0001217, UniParc:UPI00018882E9, UniRef:UniRef100_A0A061KG98, UniRef:UniRef50_A0A1Q5U4D1, UniRef:UniRef90_A0A061KG98
contig_1	cds	69637	70740	-	AIGDFM_00055		Phage baseplate protein	COG:COG3948, COG:X, RefSeq:WP_086118641.1, SO:0001217, UniParc:UPI000A2D3411, UniRef:UniRef100_UPI000A2D3411, UniRef:UniRef50_U3U6B7, UniRef:UniRef90_D2TR93
contig_1	cds	70731	71078	-	AIGDFM_00056		Phage baseplate protein	COG:COG3628, COG:X, KEGG:K06903, RefSeq:WP_000859111.1, SO:0001217, UniParc:UPI00019F37EF, UniRef:UniRef100_A0A061KJ09, UniRef:UniRef50_U3U125, UniRef:UniRef90_D2TR94
contig_1	cds	71133	71729	-	AIGDFM_00057		Phage baseplate assembly protein V	RefSeq:WP_000148267.1, SO:0001217, UniParc:UPI000250C9F8, UniRef:UniRef100_A0A3K4EXA8, UniRef:UniRef50_A0A482IM78, UniRef:UniRef90_A0A061YPB3
contig_1	cds	71726	72880	-	AIGDFM_00058	gpD	Phage late control gene D protein	COG:COG3500, COG:X, RefSeq:WP_000808006.1, SO:0001217, UniParc:UPI000250F440, UniRef:UniRef100_A0AAN5G4A8, UniRef:UniRef50_U3U6I7, UniRef:UniRef90_H3RLT1
contig_1	cds	72868	73080	-	AIGDFM_00059	gpX	Phage Tail Protein X family protein	COG:COG5004, COG:X, RefSeq:WP_000478224.1, SO:0001217, UniParc:UPI0001FB4B8E, UniRef:UniRef100_A0A0A2S1E0, UniRef:UniRef50_A0A0C5E3Z1, UniRef:UniRef90_A0A1E7Z245
contig_1	cds	73080	73964	-	AIGDFM_00060		Phage tail protein	KEGG:K06906, RefSeq:WP_000458387.1, SO:0001217, UniParc:UPI000218596C, UniRef:UniRef100_A0A066SR75, UniRef:UniRef50_A0A8B3FF89, UniRef:UniRef90_A0A8T5W7A1
contig_1	cds	73964	77176	-	AIGDFM_00061		phage tail tape measure protein	SO:0001217, UniRef:UniRef50_A0A853HFR9, UniRef:UniRef90_UPI001585D065
contig_1	cds	77334	77669	-	AIGDFM_00062		Phage tail assembly protein	RefSeq:WP_000084213.1, SO:0001217, UniParc:UPI00018882E2, UniRef:UniRef100_A0A061L0A5, UniRef:UniRef50_Q2NUQ2, UniRef:UniRef90_A0A8S0FWS5
contig_1	cds	77767	78048	-	AIGDFM_00063		Phage-like protein	RefSeq:WP_001513983.1, SO:0001217, UniParc:UPI0002A32D85, UniRef:UniRef100_A0A5Y4VVW7, UniRef:UniRef50_A0A5N8H5Z7, UniRef:UniRef90_A0A426EPM7
contig_1	cds	78051	78572	-	AIGDFM_00064		phage major tail tube protein	COG:COG3498, COG:X, GO:0005198, GO:0016032, GO:0044423, KEGG:K06908, RefSeq:WP_000034294.1, SO:0001217, UniParc:UPI00005F2D2D, UniRef:UniRef100_A0A6M9RQZ6, UniRef:UniRef50_U3U8B9, UniRef:UniRef90_D2TRA2
contig_1	cds	78572	79999	-	AIGDFM_00065		Phage-related contractile tail sheath protein	KEGG:K06907, RefSeq:WP_000729834.1, SO:0001217, UniParc:UPI00018882DF, UniRef:UniRef100_A0A7A6MNG9, UniRef:UniRef50_Q6QIB0, UniRef:UniRef90_A0A376K8C7
contig_1	cds	79989	80240	-	AIGDFM_00066		Phage-like protein	RefSeq:WP_000666499.1, SO:0001217, UniParc:UPI000218596E, UniRef:UniRef100_A0A0A2S0C5, UniRef:UniRef50_A0A1E7Z273, UniRef:UniRef90_A0A3U2J021
contig_1	cds	80240	80704	-	AIGDFM_00067		Gp37 protein	RefSeq:WP_001101804.1, SO:0001217, UniParc:UPI0000059E50, UniRef:UniRef100_A0A061L0B0, UniRef:UniRef50_A0A7X5TN31, UniRef:UniRef90_A0A0M2K454
contig_1	cds	80704	81150	-	AIGDFM_00068		DUF1320 domain-containing protein	RefSeq:WP_000271668.1, SO:0001217, UniParc:UPI0000059E51, UniRef:UniRef100_A0A061YG74, UniRef:UniRef50_A0A1E7Z241, UniRef:UniRef90_A0A061YG74
contig_1	cds	81152	81490	-	AIGDFM_00069		DUF2190 domain-containing protein	RefSeq:WP_000537457.1, SO:0001217, UniParc:UPI0000059E52, UniRef:UniRef100_A0A061YK47, UniRef:UniRef50_A0A1E7Z275, UniRef:UniRef90_A0A061YK47
contig_1	cds	81500	82453	-	AIGDFM_00070		Phage-like protein	RefSeq:WP_001286908.1, SO:0001217, UniParc:UPI0001DC69BB, UniRef:UniRef100_A0A066SU09, UniRef:UniRef50_Q2NUR0, UniRef:UniRef90_A0A0H3MLK0
contig_1	cds	82468	83583	-	AIGDFM_00071		Peptidase	RefSeq:WP_001273074.1, SO:0001217, UniParc:UPI00019F37FA, UniRef:UniRef100_A0A061KZG8, UniRef:UniRef50_A0A0H3MH59, UniRef:UniRef90_A0A0H3MH59
contig_1	cds	83798	84256	-	AIGDFM_00072	gpG	phage virion morphogenesis protein	COG:COG5005, COG:X, GO:0005198, GO:0016032, GO:0044423, RefSeq:WP_001576693.1, SO:0001217, UniParc:UPI0002A3A92D, UniRef:UniRef100_UPI0002A3A92D, UniRef:UniRef50_A0A9E6Z3C1, UniRef:UniRef90_A0A9E6Z3C1
contig_1	cds	84259	85080	-	AIGDFM_00073		Phage head morphogenesis domain-containing protein	COG:COG2369, COG:X, RefSeq:WP_000117560.1, SO:0001217, UniParc:UPI000190B5DE, UniRef:UniRef100_A0A0J3WKP1, UniRef:UniRef50_A0A8S0FYF1, UniRef:UniRef90_Q2NUR3
contig_1	cds	85061	86557	-	AIGDFM_00074		DUF935 domain-containing protein	RefSeq:WP_001576694.1, SO:0001217, UniParc:UPI0002A2E23E, UniRef:UniRef100_UPI0002A2E23E, UniRef:UniRef50_A0A0A6D5T2, UniRef:UniRef90_A0AAP7PC63
contig_1	cds	86557	88080	-	AIGDFM_00075		Mu-like prophage FluMu protein gp28	RefSeq:WP_001576695.1, SO:0001217, UniParc:UPI0002A303D7, UniRef:UniRef100_UPI0002A303D7, UniRef:UniRef50_A0A6C8XTP9, UniRef:UniRef90_A0A7Z1QQU2
contig_1	cds	88077	88619	-	AIGDFM_00076		DUF3486 domain-containing protein	RefSeq:WP_000533684.1, SO:0001217, UniParc:UPI00005F0537, UniRef:UniRef100_A0AAF0NFV1, UniRef:UniRef50_A0A078LAE9, UniRef:UniRef90_A0A078LAE9
contig_1	cds	88622	88933	-	AIGDFM_00077		Phage protein	RefSeq:WP_000227704.1, SO:0001217, UniParc:UPI00005F0536, UniRef:UniRef100_A0A0J3WLX3, UniRef:UniRef50_A0A0F7LNK2, UniRef:UniRef90_A0A093SW79
contig_1	cds	88933	89259	-	AIGDFM_00078		DUF2730 domain-containing protein	RefSeq:WP_000175097.1, SO:0001217, UniParc:UPI0000059E5B, UniRef:UniRef100_A0A725G7H4, UniRef:UniRef50_A0A421DQB9, UniRef:UniRef90_A0A839BGT1
contig_1	cds	89256	89909	-	AIGDFM_00079		Lipoprotein	SO:0001217, UniRef:UniRef50_A0A0X5FJG7, UniRef:UniRef90_A0AAF0NM90
contig_1	cds	89896	90600	-	AIGDFM_00080		Lytic transglycosylase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A6S5RMT1, UniRef:UniRef90_A0A066SU23
contig_1	cds	90636	90986	-	AIGDFM_00081		Holin	RefSeq:WP_000793145.1, SO:0001217, UniParc:UPI0001E3238B, UniRef:UniRef100_A0A0J3ZJC1, UniRef:UniRef50_H3RB36, UniRef:UniRef90_H3RB36
contig_1	cds	91117	91860	+	AIGDFM_00082		ABC transporter ATPase	RefSeq:WP_000194949.1, SO:0001217, UniParc:UPI00019F37FF, UniRef:UniRef100_A0AAF0NH81, UniRef:UniRef50_A0AAF0NH81, UniRef:UniRef90_A0AAF0NH81
