# Annotated with Bakta
# Software: v1.10.1
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	14933	15289	-	JDPFID_00028		Bacteriophage protein	RefSeq:WP_000403785.1, SO:0001217, UniParc:UPI0000043A5E, UniRef:UniRef100_A0A5E9XQ11, UniRef:UniRef50_A6T8B1, UniRef:UniRef90_A0A1Q6AVC8
contig_1	cds	15267	15890	-	JDPFID_00029		Ead/Ea22-like family protein	RefSeq:WP_001529163.1, SO:0001217, UniParc:UPI0002A3EB2E, UniRef:UniRef100_A0A7Z1CYX7, UniRef:UniRef50_A0A7Z1CYX7, UniRef:UniRef90_A0A7Z1CYX7
contig_1	cds	16147	16449	-	JDPFID_00030		DUF4406 domain-containing protein	RefSeq:WP_001545907.1, SO:0001217, UniParc:UPI0002A282D0, UniRef:UniRef100_A0A2X1NFI8, UniRef:UniRef50_A7ZKP4, UniRef:UniRef90_A0A828HRK5
contig_1	cds	16446	16763	-	JDPFID_00031		DNA-binding protein	RefSeq:WP_001529167.1, SO:0001217, UniParc:UPI0002A343EB, UniRef:UniRef100_A0A163IES3, UniRef:UniRef50_A0A659SEB2, UniRef:UniRef90_A0A143E8Y2
contig_1	cds	16760	17476	-	JDPFID_00032		DUF1627 domain-containing protein	RefSeq:WP_001545906.1, SO:0001217, UniParc:UPI0002A3E16E, UniRef:UniRef100_A0A7Z1CZ42, UniRef:UniRef50_B1LPY2, UniRef:UniRef90_A0A161RSC1
contig_1	cds	17498	18244	-	JDPFID_00033	dnaC	DNA replication protein DnaC	COG:COG1484, COG:L, KEGG:K10762, RefSeq:WP_001545904.1, SO:0001217, UniParc:UPI0002A2A460, UniRef:UniRef100_A0A7Z1I7P1, UniRef:UniRef50_A0A061YIZ0, UniRef:UniRef90_A0A061YIZ0
contig_1	cds	18251	19213	-	JDPFID_00034		Helix-turn-helix domain-containing protein	RefSeq:WP_000095671.1, SO:0001217, UniParc:UPI00005F134D, UniRef:UniRef100_A0A1L7B2C4, UniRef:UniRef50_W9BP65, UniRef:UniRef90_Q8XAD8
contig_1	cds	19236	19661	-	JDPFID_00035	ydaT	Bacterial toxin YdaT domain-containing protein	RefSeq:WP_000693943.1, SO:0001217, UniParc:UPI00000D0D53, UniRef:UniRef100_A0A6M7H0F8, UniRef:UniRef50_A0A7R6UCS9, UniRef:UniRef90_A0A7R6UCS9
contig_1	cds	19658	19873	-	JDPFID_00036		Cell division protein	KEGG:K22302, RefSeq:WP_001517935.1, SO:0001217, UniParc:UPI0002A35837, UniRef:UniRef100_A0A7Z1I746, UniRef:UniRef50_A0A066PWR9, UniRef:UniRef90_A0A066PWR9
contig_1	cds	19923	20639	+	JDPFID_00037	dicB	Putative regulator for DicB	RefSeq:WP_000103685.1, SO:0001217, UniParc:UPI0001F92871, UniRef:UniRef100_A0A232PIZ6, UniRef:UniRef50_A0A0E1M0P1, UniRef:UniRef90_A0A0E1M0P1
contig_1	cds	20831	21067	+	JDPFID_00038		Prophage protein	SO:0001217, UniParc:UPI0000D508A0, UniRef:UniRef100_A0A093D7D6, UniRef:UniRef50_A0A0H2V7C6, UniRef:UniRef90_A0A0H2V7C6
contig_1	cds	21069	21197	+	JDPFID_00039		Prophage protein	RefSeq:WP_000347172.1, SO:0001217, UniParc:UPI0001F92870, UniRef:UniRef100_A0A1D7PLS4, UniRef:UniRef50_A0A4C4D0U8, UniRef:UniRef90_A0A4C4D0U8
contig_1	cds	21227	21445	+	JDPFID_00040		Prophage protein	RefSeq:WP_001545903.1, SO:0001217, UniParc:UPI0002A1BD2B, UniRef:UniRef100_A0A7Z1I8T5, UniRef:UniRef50_P21418, UniRef:UniRef90_A0A2H4TMQ9
contig_1	cds	21468	21842	+	JDPFID_00041		hypothetical protein	RefSeq:WP_000394528.1, SO:0001217, UniParc:UPI0001F9286E, UniRef:UniRef100_A0A0K4YTZ5, UniRef:UniRef50_A0A0H0P8S9, UniRef:UniRef90_A0A0H0P8S9
contig_1	ncRNA	22148	22199	+	JDPFID_00042	dicF	DicF RNA	RFAM:RF00039, SO:0000655
contig_1	cds	22383	22571	+	JDPFID_00043		Cell division inhibition protein	RefSeq:WP_000449175.1, SO:0001217, UniParc:UPI0000165464, UniRef:UniRef100_A0A0D7C1S6, UniRef:UniRef50_P09557, UniRef:UniRef90_A0A066QMV2
contig_1	cds	22568	22756	+	JDPFID_00044		DUF1482 domain-containing protein	RefSeq:WP_000199475.1, SO:0001217, UniParc:UPI00000D29CB, UniRef:UniRef100_A0A376PX53, UniRef:UniRef50_A0A0K4BMI5, UniRef:UniRef90_A0A0K4BMI5
contig_1	cds	22849	25287	+	JDPFID_00045		Exodeoxyribonuclease VIII from bacteriophage origin	RefSeq:WP_000102132.1, SO:0001217, UniParc:UPI0001F9286C, UniRef:UniRef100_A0A0J2ETM6, UniRef:UniRef50_A0A376FND2, UniRef:UniRef90_A0A0J2ETM6
contig_1	cds	25349	25618	+	JDPFID_00046		Exonuclease from phage origin	EC:3.1.11.-, KEGG:K10906, RefSeq:WP_000003742.1, SO:0001217, UniParc:UPI0000165420, UniRef:UniRef100_A0A485JGE9, UniRef:UniRef50_A0A447XYI3, UniRef:UniRef90_A0A485JGE9
contig_1	cds	25587	26705	+	JDPFID_00047		Integrase	RefSeq:WP_001545902.1, SO:0001217, UniParc:UPI0002A2CDEA, UniRef:UniRef100_A0A7Z1IB60, UniRef:UniRef50_A0A630YF41, UniRef:UniRef90_A0A630YF41
contig_1	cds	26872	27666	+	JDPFID_00048	potC	spermidine/putrescine ABC transporter permease PotC	COG:COG1177, COG:E, EC:7.6.2.-, GO:0005886, GO:0055085, RefSeq:WP_000580316.1, SO:0001217, UniParc:UPI0000131F96, UniRef:UniRef100_P0AFK8, UniRef:UniRef50_P0AFK8, UniRef:UniRef90_P0AFK8
contig_1	cds	27663	28709	+	JDPFID_00049	potD	spermidine/putrescine ABC transporter substrate-binding protein PotD	COG:COG0687, COG:E, EC:7.6.2.-, GO:0015846, GO:0019808, GO:0030288, GO:0042597, RefSeq:WP_000759309.1, SO:0001217, UniParc:UPI00005EF07D, UniRef:UniRef100_A0A023KW13, UniRef:UniRef50_P0AFK9, UniRef:UniRef90_P0AFK9
contig_1	cds	28767	29228	+	JDPFID_00050		DUF3592 domain-containing protein	RefSeq:WP_001295970.1, SO:0001217, UniParc:UPI0002185A4E, UniRef:UniRef100_A0A061YEM2, UniRef:UniRef50_P75962, UniRef:UniRef90_B7LQ13
contig_1	cds	29225	30013	+	JDPFID_00051		TPM domain-containing protein	RefSeq:WP_000720215.1, SO:0001217, UniParc:UPI0002185A4D, UniRef:UniRef100_A0A061KWC1, UniRef:UniRef50_P75961, UniRef:UniRef90_A0A0H3MRG3
contig_1	cds	30151	30972	-	JDPFID_00052	cobB	Sir2 family NAD+-dependent deacetylase	COG:COG0846, COG:O, EC:2.3.1.-, EC:2.3.1.286, GO:0003950, GO:0005737, GO:0006935, GO:0008270, GO:0017136, GO:0034979, GO:0035438, GO:0036054, GO:0036055, GO:0042803, GO:0051607, GO:0061690, GO:0070403, GO:0160013, RefSeq:WP_000952746.1, SO:0001217, UniParc:UPI00000DEA26, UniRef:UniRef100_Q8FIM4, UniRef:UniRef50_P75960, UniRef:UniRef90_P75960
contig_1	cds	30988	31899	-	JDPFID_00053	nagK	N-acetylglucosamine kinase	COG:COG1940, COG:GK, EC:2.7.1.59, GO:0005524, GO:0006044, GO:0008270, GO:0009254, GO:0045127, RefSeq:WP_000291272.1, SO:0001217, UniParc:UPI0001C22AEA, UniRef:UniRef100_A0A061L1N0, UniRef:UniRef50_Q8X8E1, UniRef:UniRef90_B7LPQ4
contig_1	cds	31928	33166	-	JDPFID_00054	lolE	lipoprotein-releasing ABC transporter permease subunit LolE	COG:COG4591, COG:M, GO:0042953, SO:0001217, UniRef:UniRef50_P75958, UniRef:UniRef90_I2UKN5
contig_1	cds	33172	33873	-	JDPFID_00055	lolD	lipoprotein-releasing ABC transporter ATP-binding protein LolD	COG:COG1136, COG:M, EC:7.6.2.-, GO:0005524, GO:0005886, GO:0016020, GO:0016887, GO:0042953, GO:0044873, RefSeq:WP_001033695.1, SO:0001217, UniParc:UPI00000DEA23, UniRef:UniRef100_Q0TIV6, UniRef:UniRef50_P75957, UniRef:UniRef90_P75957
contig_1	cds	33866	35065	-	JDPFID_00056	lolC	lipoprotein-releasing ABC transporter permease subunit LolC	COG:COG4591, COG:M, GO:0005886, GO:0016020, GO:0042953, RefSeq:WP_000284714.1, SO:0001217, UniParc:UPI000012E7CE, UniRef:UniRef100_P0ADC5, UniRef:UniRef50_P0ADC5, UniRef:UniRef90_P0ADC5
contig_1	cds	35326	36399	+	JDPFID_00057	ycfT	Inner membrane protein YcfT	COG:COG4763, COG:S, GO:0005886, GO:0009246, GO:0016413, RefSeq:WP_000810241.1, SO:0001217, UniParc:UPI0001C22AE9, UniRef:UniRef100_A0A061Y8D4, UniRef:UniRef50_P75955, UniRef:UniRef90_P75955
contig_1	cds	36454	39972	+	JDPFID_00058	mfd	transcription-repair coupling factor	COG:COG1197, COG:LK, EC:3.6.1.-, EC:3.6.4.-, GO:0000716, GO:0003676, GO:0003677, GO:0003684, GO:0005524, GO:0005829, GO:0006281, GO:0006283, GO:0006294, GO:0006355, GO:0006974, GO:0015616, GO:0016787, GO:0043175, GO:1990391, SO:0001217, UniParc:UPI0002A3018B, UniRef:UniRef100_A0A061L1M6, UniRef:UniRef50_P30958, UniRef:UniRef90_P30958
contig_1	cds	40118	41077	+	JDPFID_00059	ycfS	L,D-transpeptidase LdtC	BlastRules:WP_001350500, COG:COG1376, COG:M, EC:2.-.-.-, GO:0008360, GO:0016757, GO:0018104, GO:0042597, GO:0071555, GO:0071972, RefSeq:WP_000598225.1, SO:0001217, UniParc:UPI000191E67B, UniRef:UniRef100_E2QKJ7, UniRef:UniRef50_P75954, UniRef:UniRef90_P75954
contig_1	cds	41160	41417	-	JDPFID_00060	bhsA	multiple stress resistance protein BhsA	BlastRules:WP_000800153, GO:0009279, GO:0044010, GO:0046688, RefSeq:WP_000800153.1, SO:0001217, UniParc:UPI000013A683, UniRef:UniRef100_P0AB42, UniRef:UniRef50_P0AB42, UniRef:UniRef90_P0AB42
contig_1	cds	41658	42290	+	JDPFID_00061	comR	TetR family copper-responsive transcriptional repressor ComR	BlastRules:WP_001336528, COG:COG1309, COG:K, GO:0000976, GO:0003677, GO:0003700, GO:0006355, GO:0045892, GO:0046688, RefSeq:WP_001295967.1, SO:0001217, UniParc:UPI0002185A4C, UniRef:UniRef100_A0A066SWU8, UniRef:UniRef50_P75952, UniRef:UniRef90_P75952
contig_1	cds	42352	42891	-	JDPFID_00062	ycfJ	Uncharacterized protein YcfJ	COG:COG3134, COG:S, GO:0019867, RefSeq:WP_001043459.1, SO:0001217, UniParc:UPI000013A67C, UniRef:UniRef100_P0AB36, UniRef:UniRef50_P0AB36, UniRef:UniRef90_P0AB36
contig_1	cds	43118	44422	-	JDPFID_00063	ndh	NADH-quinone dehydrogenase	BlastRules:WP_000211045, COG:C, COG:COG1252, EC:1.6.5.9, GO:0005886, GO:0008137, GO:0009060, GO:0009061, GO:0019646, GO:0030964, GO:0050660, GO:0055070, RefSeq:WP_001295966.1, SO:0001217, UniParc:UPI0000DACDDA, UniRef:UniRef100_E2QKJ3, UniRef:UniRef50_P00393, UniRef:UniRef90_P00393
contig_1	cds	44821	45363	-	JDPFID_00064	ycfP	alpha/beta hydrolase YcfP	GO:0005829, RefSeq:WP_000587933.1, SO:0001217, UniParc:UPI000013A681, UniRef:UniRef100_A7ZKL2, UniRef:UniRef50_A9MGA5, UniRef:UniRef90_A7ZKL2
contig_1	cds	45386	46411	-	JDPFID_00065	nagZ	beta-N-acetylhexosaminidase	COG:COG1472, COG:G, EC:3.2.1.52, GO:0004553, GO:0004563, GO:0005737, GO:0005975, GO:0007049, GO:0008360, GO:0009252, GO:0009254, GO:0051301, GO:0071555, GO:0102148, RefSeq:WP_000529298.1, SO:0001217, UniParc:UPI000176C09A, UniRef:UniRef100_B7UPC3, UniRef:UniRef50_B4EVE7, UniRef:UniRef90_B5F8E5
contig_1	cds	46422	47246	-	JDPFID_00066	thiK	thiamine kinase	COG:COG0510, COG:H, EC:2.7.1.89, GO:0005524, GO:0006772, GO:0009229, GO:0016310, GO:0019165, RefSeq:WP_001116601.1, SO:0001217, UniParc:UPI00000DEA1D, UniRef:UniRef100_Q8FIN3, UniRef:UniRef50_Q8ZQ07, UniRef:UniRef90_Q8X8G6
contig_1	cds	47227	47868	-	JDPFID_00067	lpoB	penicillin-binding protein activator LpoB	COG:COG3417, COG:M, GO:0008047, GO:0008360, GO:0009252, GO:0009279, GO:0019899, GO:0030234, GO:0031241, RefSeq:WP_000164453.1, SO:0001217, UniParc:UPI0002185A4B, UniRef:UniRef100_A0A061YHG5, UniRef:UniRef50_C9Y1J4, UniRef:UniRef90_P0AB39
contig_1	cds	47882	48259	-	JDPFID_00068		Lipoprotein	RefSeq:WP_001225291.1, SO:0001217, UniParc:UPI00018880FA, UniRef:UniRef100_A0A0A2RWZ3, UniRef:UniRef50_P75946, UniRef:UniRef90_Q32EW4
contig_1	cds	48262	48621	-	JDPFID_00069	hinT	purine nucleoside phosphoramidase	COG:COG0537, COG:FR, EC:3.9.1.-, GO:0000166, GO:0016787, RefSeq:WP_000807125.1, SO:0001217, UniParc:UPI000013A677, UniRef:UniRef100_P0ACE8, UniRef:UniRef50_P44956, UniRef:UniRef90_P0ACE8
contig_1	cds	48955	51144	+	JDPFID_00070	fhuE	ferric-rhodotorulic acid/ferric-coprogen receptor FhuE	COG:COG4773, COG:P, GO:0006879, GO:0009279, GO:0015092, GO:0015343, GO:0015344, GO:0015687, GO:0015891, GO:0016020, GO:0038023, GO:0044718, GO:0072711, GO:1902495, RefSeq:WP_000953405.1, SO:0001217, UniParc:UPI0001C22AE4, UniRef:UniRef100_A0A7I0L0T5, UniRef:UniRef50_P16869, UniRef:UniRef90_P16869
contig_1	cds	51204	52637	-	JDPFID_00071	ptsG	PTS glucose transporter subunit IIBC	COG:COG1264, COG:G, EC:2.7.1.199, GO:0005355, GO:0005886, GO:0008982, GO:0009401, GO:0016301, GO:0016310, GO:0090564, GO:1904659, RefSeq:WP_000475726.1, SO:0001217, UniParc:UPI0001C22AE3, UniRef:UniRef100_A0A066SNF9, UniRef:UniRef50_P37439, UniRef:UniRef90_P37439
contig_1	cds	52932	53729	-	JDPFID_00072	ycfH	metal-dependent hydrolase	COG:COG0084, COG:N, EC:3.1.-.-, GO:0004536, GO:0005829, GO:0016788, GO:0046872, RefSeq:WP_000480245.1, SO:0001217, UniParc:UPI000013A679, UniRef:UniRef100_P0AFQ9, UniRef:UniRef50_P0AFQ9, UniRef:UniRef90_P0AFQ9
contig_1	cds	53740	54744	-	JDPFID_00073	holB	DNA polymerase III subunit delta'	COG:COG0470, COG:L, EC:2.7.7.7, GO:0003677, GO:0003887, GO:0006260, GO:0006261, GO:0008408, GO:0009360, GO:0030894, GO:0043846, RefSeq:WP_001267919.1, SO:0001217, UniParc:UPI0001C22AE2, UniRef:UniRef100_A0A066SS68, UniRef:UniRef50_P28631, UniRef:UniRef90_P28631
contig_1	cds	54741	55382	-	JDPFID_00074	tmk	dTMP kinase	COG:COG0125, COG:F, EC:2.7.4.9, GO:0004798, GO:0005524, GO:0006233, GO:0006235, GO:0015949, GO:0016310, RefSeq:WP_001257002.1, SO:0001217, UniParc:UPI00005EFDBA, UniRef:UniRef100_B7UPB4, UniRef:UniRef50_P44719, UniRef:UniRef90_Q8X8H6
contig_1	cds	55372	56394	-	JDPFID_00075	yceG	cell division protein YceG	COG:COG1559, COG:M, EC:4.2.2.-, GO:0000270, GO:0005886, GO:0008932, GO:0009252, GO:0030288, GO:0071555, RefSeq:WP_000756838.1, SO:0001217, UniParc:UPI00005AA5EC, UniRef:UniRef100_E2QKI1, UniRef:UniRef50_P28306, UniRef:UniRef90_P28306
contig_1	cds	56397	57206	-	JDPFID_00076	pabC	aminodeoxychorismate lyase	COG:COG0115, COG:EH, EC:4.1.3.38, GO:0008696, GO:0030170, GO:0046656, RefSeq:WP_000478684.1, SO:0001217, UniParc:UPI0000D50844, UniRef:UniRef100_A0A066SNI3, UniRef:UniRef50_E0SHP7, UniRef:UniRef90_A0A066SNI3
contig_1	cds	57326	58567	-	JDPFID_00077	fabF	beta-ketoacyl-ACP synthase II	COG:COG0304, COG:IQ, EC:2.3.1.179, GO:0004315, GO:0006633, RefSeq:WP_000044679.1, SO:0001217, UniParc:UPI00001639A4, UniRef:UniRef100_P0AAI7, UniRef:UniRef50_Q9KQH9, UniRef:UniRef90_P0AAI7
contig_1	cds	58655	58891	-	JDPFID_00078	ptsG	PTS glucose transporter subunit IIBC	EC:2.7.1.199, GO:0000036, GO:0005355, GO:0005737, GO:0008982, GO:0009401, GO:1904659, RefSeq:WP_000103754.1, SO:0001217, UniParc:UPI0000059F9B, UniRef:UniRef100_P0A6B3, UniRef:UniRef50_P0A6B3, UniRef:UniRef90_P0A6B3
contig_1	cds	59102	59836	-	JDPFID_00079	fabG	3-oxoacyl-ACP reductase FabG	COG:COG1028, COG:I, EC:1.1.1.100, GO:0004316, GO:0006633, GO:0030497, GO:0046872, GO:0050661, GO:0051287, RefSeq:WP_001008535.1, SO:0001217, UniParc:UPI000011309E, UniRef:UniRef100_P0AEK2, UniRef:UniRef50_P0AEK2, UniRef:UniRef90_P0AEK2
contig_1	cds	59849	60778	-	JDPFID_00080	fabD	ACP S-malonyltransferase	BlastRules:WP_000191343, COG:COG0331, COG:I, EC:2.3.1.39, GO:0004314, GO:0005829, GO:0006633, RefSeq:WP_000191372.1, SO:0001217, UniParc:UPI0000112664, UniRef:UniRef100_P0AAJ0, UniRef:UniRef50_O85140, UniRef:UniRef90_P0AAJ0
contig_1	cds	60794	61747	-	JDPFID_00081	fabH	beta-ketoacyl-ACP synthase III	BlastRules:WP_000288132, BlastRules:WP_001100539, BlastRules:WP_003232971, COG:COG0332, COG:I, EC:2.3.1.180, GO:0004315, GO:0005737, GO:0006633, GO:0033818, RefSeq:WP_000288138.1, SO:0001217, UniParc:UPI0001825CFE, UniRef:UniRef100_A0A066SNJ4, UniRef:UniRef50_O85139, UniRef:UniRef90_O85139
contig_1	cds	61815	62855	-	JDPFID_00082	plsX	phosphate acyltransferase PlsX	EC:2.3.1.274, GO:0005737, GO:0006633, GO:0008610, GO:0008654, GO:0043811, RefSeq:WP_001295964.1, SO:0001217, UniParc:UPI000016541F, UniRef:UniRef100_A7ZKJ3, UniRef:UniRef50_A8AHY2, UniRef:UniRef90_A8AHY2
contig_1	cds	62966	63139	-	JDPFID_00083	rpmF	50S ribosomal protein L32	COG:COG0333, COG:J, GO:0000315, GO:0003735, GO:0006412, GO:0015934, GO:0022625, RefSeq:WP_000290727.1, SO:0001217, UniParc:UPI0000059FA0, UniRef:UniRef100_B7UPA5, UniRef:UniRef50_Q87N18, UniRef:UniRef90_B4ETC5
contig_1	cds	63191	63712	-	JDPFID_00084	yceD	23S rRNA accumulation protein YceD	COG:COG1399, COG:J, GO:0005829, GO:0042254, RefSeq:WP_001174481.1, SO:0001217, UniParc:UPI000013A605, UniRef:UniRef100_P0AB30, UniRef:UniRef50_P43790, UniRef:UniRef90_P0AB30
contig_1	ncRNA	63749	63917	-	JDPFID_00085	sraB	SraB RNA	RFAM:RF00077, SO:0000655
contig_1	cds	63872	64495	+	JDPFID_00086	yceF	7-methyl-GTP pyrophosphatase	BlastRules:WP_001125202, COG:COG0424, COG:Q, EC:3.6.1.-, GO:0005737, GO:0009117, GO:0047429, SO:0001217, UniParc:UPI0002185A38, UniRef:UniRef100_A0A061YI40, UniRef:UniRef50_P58627, UniRef:UniRef90_P58626
contig_1	cds	64607	65566	-	JDPFID_00087	rluC	23S rRNA pseudouridine(955/2504/2580) synthase RluC	COG:COG0564, COG:J, EC:5.4.99.24, GO:0000455, GO:0001522, GO:0003723, GO:0009982, GO:0120159, KEGG:K06179, RefSeq:WP_000846342.1, SO:0001217, UniParc:UPI00000D0920, UniRef:UniRef100_Q8X8J3, UniRef:UniRef50_P0AA39, UniRef:UniRef90_P0AA39
contig_1	ncRNA-region	65778	66114	+			RNase E 5' UTR element	RFAM:RF00040, SO:0005836
