# Annotated with Bakta
# Software: v1.10.3
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	14826	16259	-	HBKBFK_00014	ptsG	PTS glucose transporter subunit IIBC	COG:COG1264, COG:G, EC:2.7.1.199, GO:0005355, GO:0005886, GO:0008982, GO:0009401, GO:0016301, GO:0016310, GO:0090564, GO:1904659, RefSeq:WP_000475726.1, SO:0001217, UniParc:UPI0001C22AE3, UniRef:UniRef100_A0A066SNF9, UniRef:UniRef50_P37439, UniRef:UniRef90_P37439
contig_1	cds	16554	17351	-	HBKBFK_00015	ycfH	metal-dependent hydrolase	COG:COG0084, COG:N, EC:3.1.-.-, GO:0004536, GO:0005829, GO:0016788, GO:0046872, RefSeq:WP_000480245.1, SO:0001217, UniParc:UPI000013A679, UniRef:UniRef100_P0AFQ9, UniRef:UniRef50_P0AFQ9, UniRef:UniRef90_P0AFQ9
contig_1	cds	17362	18366	-	HBKBFK_00016	holB	DNA polymerase III subunit delta'	COG:COG0470, COG:L, EC:2.7.7.7, GO:0003677, GO:0003887, GO:0006260, GO:0006261, GO:0008408, GO:0009360, GO:0030894, GO:0043846, RefSeq:WP_001267919.1, SO:0001217, UniParc:UPI0001C22AE2, UniRef:UniRef100_A0A066SS68, UniRef:UniRef50_P28631, UniRef:UniRef90_P28631
contig_1	cds	18363	19004	-	HBKBFK_00017	tmk	dTMP kinase	COG:COG0125, COG:F, EC:2.7.4.9, GO:0004798, GO:0005524, GO:0006233, GO:0006235, GO:0015949, GO:0016310, RefSeq:WP_001257002.1, SO:0001217, UniParc:UPI00005EFDBA, UniRef:UniRef100_B7UPB4, UniRef:UniRef50_P44719, UniRef:UniRef90_Q8X8H6
contig_1	cds	18994	20016	-	HBKBFK_00018	yceG	cell division protein YceG	COG:COG1559, COG:M, EC:4.2.2.-, GO:0000270, GO:0005886, GO:0008932, GO:0009252, GO:0030288, GO:0071555, RefSeq:WP_000756838.1, SO:0001217, UniParc:UPI00005AA5EC, UniRef:UniRef100_E2QKI1, UniRef:UniRef50_P28306, UniRef:UniRef90_P28306
contig_1	cds	20019	20828	-	HBKBFK_00019	pabC	aminodeoxychorismate lyase	COG:COG0115, COG:EH, EC:4.1.3.38, GO:0008696, GO:0030170, GO:0046656, RefSeq:WP_000478684.1, SO:0001217, UniParc:UPI0000D50844, UniRef:UniRef100_A0A066SNI3, UniRef:UniRef50_E0SHP7, UniRef:UniRef90_A0A066SNI3
contig_1	cds	20948	22189	-	HBKBFK_00020	fabF	beta-ketoacyl-ACP synthase II	COG:COG0304, COG:IQ, EC:2.3.1.179, GO:0004315, GO:0006633, RefSeq:WP_000044679.1, SO:0001217, UniParc:UPI00001639A4, UniRef:UniRef100_P0AAI7, UniRef:UniRef50_Q9KQH9, UniRef:UniRef90_P0AAI7
contig_1	cds	22277	22513	-	HBKBFK_00021	ptsG	PTS glucose transporter subunit IIBC	EC:2.7.1.199, GO:0000036, GO:0005355, GO:0005737, GO:0008982, GO:0009401, GO:1904659, RefSeq:WP_000103754.1, SO:0001217, UniParc:UPI0000059F9B, UniRef:UniRef100_P0A6B3, UniRef:UniRef50_P0A6B3, UniRef:UniRef90_P0A6B3
contig_1	cds	22724	23458	-	HBKBFK_00022	fabG	3-oxoacyl-ACP reductase FabG	COG:COG1028, COG:I, EC:1.1.1.100, GO:0004316, GO:0006633, GO:0030497, GO:0046872, GO:0050661, GO:0051287, RefSeq:WP_001008535.1, SO:0001217, UniParc:UPI000011309E, UniRef:UniRef100_P0AEK2, UniRef:UniRef50_P0AEK2, UniRef:UniRef90_P0AEK2
contig_1	cds	23471	24400	-	HBKBFK_00023	fabD	ACP S-malonyltransferase	BlastRules:WP_000191343, COG:COG0331, COG:I, EC:2.3.1.39, GO:0004314, GO:0005829, GO:0006633, RefSeq:WP_000191372.1, SO:0001217, UniParc:UPI0000112664, UniRef:UniRef100_P0AAJ0, UniRef:UniRef50_O85140, UniRef:UniRef90_P0AAJ0
contig_1	cds	24416	25369	-	HBKBFK_00024	fabH	beta-ketoacyl-ACP synthase III	BlastRules:WP_000288132, BlastRules:WP_001100539, BlastRules:WP_003232971, COG:COG0332, COG:I, EC:2.3.1.180, GO:0004315, GO:0005737, GO:0006633, GO:0033818, RefSeq:WP_000288138.1, SO:0001217, UniParc:UPI0001825CFE, UniRef:UniRef100_A0A066SNJ4, UniRef:UniRef50_O85139, UniRef:UniRef90_O85139
contig_1	cds	25437	26477	-	HBKBFK_00025	plsX	phosphate acyltransferase PlsX	EC:2.3.1.274, GO:0005737, GO:0006633, GO:0008610, GO:0008654, GO:0043811, RefSeq:WP_001295964.1, SO:0001217, UniParc:UPI000016541F, UniRef:UniRef100_A7ZKJ3, UniRef:UniRef50_A8AHY2, UniRef:UniRef90_A8AHY2
contig_1	cds	26588	26761	-	HBKBFK_00026	rpmF	50S ribosomal protein L32	COG:COG0333, COG:J, GO:0000315, GO:0003735, GO:0006412, GO:0015934, GO:0022625, RefSeq:WP_000290727.1, SO:0001217, UniParc:UPI0000059FA0, UniRef:UniRef100_B7UPA5, UniRef:UniRef50_Q87N18, UniRef:UniRef90_B4ETC5
contig_1	cds	26813	27334	-	HBKBFK_00027	yceD	23S rRNA accumulation protein YceD	COG:COG1399, COG:J, GO:0005829, GO:0042254, RefSeq:WP_001174481.1, SO:0001217, UniParc:UPI000013A605, UniRef:UniRef100_P0AB30, UniRef:UniRef50_P43790, UniRef:UniRef90_P0AB30
contig_1	ncRNA	27371	27539	-	HBKBFK_00028	sraB	SraB RNA	RFAM:RF00077, SO:0000655
contig_1	cds	27494	28117	+	HBKBFK_00029	yceF	7-methyl-GTP pyrophosphatase	BlastRules:WP_001125202, COG:COG0424, COG:Q, EC:3.6.1.-, GO:0005737, GO:0009117, GO:0047429, SO:0001217, UniParc:UPI0002185A38, UniRef:UniRef100_A0A061YI40, UniRef:UniRef50_P58627, UniRef:UniRef90_P58626
contig_1	cds	28229	29188	-	HBKBFK_00030	rluC	23S rRNA pseudouridine(955/2504/2580) synthase RluC	COG:COG0564, COG:J, EC:5.4.99.24, GO:0000455, GO:0001522, GO:0003723, GO:0009982, GO:0120159, KEGG:K06179, RefSeq:WP_000846342.1, SO:0001217, UniParc:UPI00000D0920, UniRef:UniRef100_Q8X8J3, UniRef:UniRef50_P0AA39, UniRef:UniRef90_P0AA39
contig_1	ncRNA-region	29400	29736	+			RNase E 5' UTR element	RFAM:RF00040, SO:0005836
contig_1	cds	29761	32946	+	HBKBFK_00031	rne	ribonuclease E	COG:COG1530, COG:J, EC:3.1.26.12, GO:0000049, GO:0000287, GO:0000967, GO:0003723, GO:0004521, GO:0004540, GO:0005737, GO:0006364, GO:0006396, GO:0006401, GO:0006402, GO:0008033, GO:0008270, GO:0008312, GO:0008995, GO:0009898, GO:0016020, GO:0017151, GO:0019843, GO:0042802, GO:0051259, GO:0051289, GO:0060090, GO:1902280, GO:1902555, GO:1990061, KEGG:K08300, RefSeq:WP_000827406.1, SO:0001217, UniParc:UPI0001C22AB5, UniRef:UniRef100_A0A066SW99, UniRef:UniRef50_P21513, UniRef:UniRef90_P21513
contig_1	cds	33141	34094	-	HBKBFK_00032	flgL	flagellar hook-associated protein FlgL	COG:COG1344, COG:N, GO:0001539, GO:0005198, GO:0005576, GO:0009424, GO:0071973, RefSeq:WP_001212762.1, SO:0001217, UniParc:UPI00018872B2, UniRef:UniRef100_A0A061YDX8, UniRef:UniRef50_P29744, UniRef:UniRef90_P29744
contig_1	cds	34106	35749	-	HBKBFK_00033	flgK	flagellar hook-associated protein FlgK	COG:COG1256, COG:N, GO:0001539, GO:0005198, GO:0005576, GO:0009424, GO:0044780, RefSeq:WP_000096483.1, SO:0001217, UniParc:UPI0001C22AB4, UniRef:UniRef100_A0A066SNK8, UniRef:UniRef50_P33235, UniRef:UniRef90_P33235
contig_1	cds	35815	36756	-	HBKBFK_00034	flgJ	flagellar assembly peptidoglycan hydrolase FlgJ	COG:COG3951, COG:N, EC:3.2.1.-, GO:0001539, GO:0004040, GO:0008152, GO:0016798, GO:0042597, GO:0044780, GO:0071555, GO:0071973, RefSeq:WP_001295961.1, SO:0001217, UniParc:UPI0001C22AB3, UniRef:UniRef100_A0A066SNC2, UniRef:UniRef50_P15931, UniRef:UniRef90_P75942
contig_1	cds	36756	37853	-	HBKBFK_00035	flgI	flagellar basal body P-ring protein FlgI	BlastRules:WP_000589326, COG:COG1706, COG:N, GO:0005198, GO:0009428, GO:0030288, GO:0071973, KEGG:K02394, RefSeq:WP_000589326.1, SO:0001217, UniParc:UPI000012A92F, UniRef:UniRef100_A7ZKI5, UniRef:UniRef50_P58203, UniRef:UniRef90_P58203
contig_1	cds	37865	38563	-	HBKBFK_00036	flgH	flagellar basal body L-ring protein FlgH	COG:COG2063, COG:N, GO:0003774, GO:0009279, GO:0009427, GO:0071973, RefSeq:WP_001295960.1, SO:0001217, UniParc:UPI0001C22AB2, UniRef:UniRef100_A0A061YHE6, UniRef:UniRef50_Q6D6H3, UniRef:UniRef90_Q32ET9
contig_1	cds	38617	39399	-	HBKBFK_00037	flgG	flagellar basal-body rod protein FlgG	GO:0009426, GO:0071973, GO:0071978, RefSeq:WP_000625837.1, SO:0001217, UniParc:UPI000012A918, UniRef:UniRef100_P0ABX7, UniRef:UniRef50_P0A1J4, UniRef:UniRef90_P0A1J4
contig_1	cds	39571	40326	-	HBKBFK_00038	flgF	flagellar basal-body rod protein FlgF	BlastRules:WP_000349316, COG:COG4787, COG:N, GO:0006935, GO:0009288, GO:0030694, GO:0071973, GO:0071978, RefSeq:WP_000349340.1, SO:0001217, UniParc:UPI000191E5A9, UniRef:UniRef100_E2QKG1, UniRef:UniRef50_P75938, UniRef:UniRef90_P75938
contig_1	cds	40346	41551	-	HBKBFK_00039	flgE	flagellar hook protein FlgE	BlastRules:WP_000885873, COG:COG1749, COG:N, RefSeq:WP_000885885.1, SO:0001217, UniParc:UPI0001C22AB1, UniRef:UniRef100_A0A066SNC5, UniRef:UniRef50_P75937, UniRef:UniRef90_A0A2A6Q935
contig_1	cds	41576	42271	-	HBKBFK_00040	flgD	flagellar hook assembly protein FlgD	COG:COG1843, COG:N, GO:0005829, GO:0044781, GO:0071978, RefSeq:WP_000020484.1, SO:0001217, UniParc:UPI00000D090F, UniRef:UniRef100_C3TE72, UniRef:UniRef50_P75936, UniRef:UniRef90_P75936
contig_1	cds	42283	42687	-	HBKBFK_00041	flgB	flagellar basal body rod protein FlgB	GO:0001539, GO:0005198, GO:0009429, GO:0030694, GO:0071973, RefSeq:WP_001196460.1, SO:0001217, UniParc:UPI000012A8FE, UniRef:UniRef100_P0ABX0, UniRef:UniRef50_P0ABX0, UniRef:UniRef90_P0ABX0
contig_1	cds	42691	43107	-	HBKBFK_00042	flgB	flagellar basal body rod protein FlgB	COG:COG1815, COG:N, GO:0001539, GO:0005198, GO:0009429, RefSeq:WP_000884697.1, SO:0001217, UniParc:UPI0001C22AB0, UniRef:UniRef100_A0A061YDX0, UniRef:UniRef50_A0A0P8CPM1, UniRef:UniRef90_Q32ET5
contig_1	cds	43262	43921	+	HBKBFK_00043	flgA	Flagella basal body P-ring formation protein FlgA	COG:COG1261, COG:N, GO:0042597, GO:0044780, GO:0071973, KEGG:K02386, RefSeq:WP_000955721.1, SO:0001217, UniParc:UPI0001C22AAF, UniRef:UniRef100_A0A061YA08, UniRef:UniRef50_P75933, UniRef:UniRef90_P75933
contig_1	cds	43997	44290	+	HBKBFK_00044	flgM	flagellar biosynthesis anti-sigma factor FlgM	COG:COG2747, COG:KN, GO:0044781, GO:0045892, RefSeq:WP_000020884.1, SO:0001217, UniParc:UPI00000D5DFF, UniRef:UniRef100_C3TE92, UniRef:UniRef50_P0AEM4, UniRef:UniRef90_P0AEM4
contig_1	cds	44295	44711	+	HBKBFK_00045	flgN	flagella biosynthesis chaperone FlgN	COG:COG3418, COG:NU, GO:0005737, GO:0044780, KEGG:K02399, RefSeq:WP_000197357.1, SO:0001217, UniParc:UPI0001C22AAE, UniRef:UniRef100_A0A066SSA1, UniRef:UniRef50_P43533, UniRef:UniRef90_P43533
contig_1	cds	44751	46286	-	HBKBFK_00046	murJ	murein biosynthesis integral membrane protein MurJ	COG:COG0728, COG:M, GO:0000935, GO:0005886, GO:0008360, GO:0009252, GO:0015648, GO:0015836, GO:0034203, GO:0034204, GO:0071555, GO:1901612, RefSeq:WP_001050672.1, SO:0001217, UniParc:UPI00000DEA05, UniRef:UniRef100_A0A9Y1DMX8, UniRef:UniRef50_P0AF16, UniRef:UniRef90_P0AF16
contig_1	cds	46396	47319	-	HBKBFK_00047	yceM	Putative oxidoreductase YceM	EC:1.-.-.-, GO:0000166, GO:0016491, RefSeq:WP_000736146.1, SO:0001217, UniParc:UPI0001C22AAD, UniRef:UniRef100_A0A066SX18, UniRef:UniRef50_P75931, UniRef:UniRef90_P75931
contig_1	cds	47321	47968	-	HBKBFK_00048	yceH	UPF0502 protein YceH	COG:COG3132, COG:S, GO:0005829, KEGG:K09915, RefSeq:WP_000877123.1, SO:0001217, UniParc:UPI0001C22AAC, UniRef:UniRef100_A0A061KYV5, UniRef:UniRef50_Q8X8M9, UniRef:UniRef90_Q8X8M9
contig_1	cds	47979	48563	-	HBKBFK_00049	rimJ	ribosomal protein S5-alanine N-acetyltransferase	COG:COG1670, COG:JO, EC:2.3.1.267, GO:0005737, GO:0008080, GO:0008999, RefSeq:WP_000468182.1, SO:0001217, UniParc:UPI00000DEA02, UniRef:UniRef100_E2QKF0, UniRef:UniRef50_P0A949, UniRef:UniRef90_P0A949
contig_1	cds	48799	50007	+	HBKBFK_00050	mdtH	multidrug efflux MFS transporter MdtH	COG:COG2270, COG:R, GO:0005886, GO:0022857, GO:0046677, GO:0055085, RefSeq:WP_000092206.1, SO:0001217, UniParc:UPI000013A611, UniRef:UniRef100_A7ZKH0, UniRef:UniRef50_Q7AFA1, UniRef:UniRef90_Q7AFA1
contig_1	cds	50071	50718	+	HBKBFK_00051	grxB	glutaredoxin 2	COG:COG2999, COG:O, GO:0004362, GO:0005515, GO:0005829, GO:0006749, GO:0015038, RefSeq:WP_000780912.1, SO:0001217, UniParc:UPI000011304B, UniRef:UniRef100_P0AC61, UniRef:UniRef50_P0AC61, UniRef:UniRef90_P0AC61
contig_1	cds	50851	51411	+	HBKBFK_00052	yceB	lipoprotein	GO:0005886, RefSeq:WP_001295443.1, SO:0001217, UniParc:UPI000013A603, UniRef:UniRef100_P0AB26, UniRef:UniRef50_P0AB26, UniRef:UniRef90_P0AB26
contig_1	ncRNA-region	51467	51516	+			PyrC leader	RFAM:RF02372, SO:0000140
contig_1	cds	51517	52560	+	HBKBFK_00053	pyrC	dihydroorotase	COG:COG0418, COG:F, EC:3.5.2.3, GO:0004151, GO:0009220, SO:0001217, UniRef:UniRef50_Q9KL24, UniRef:UniRef90_A0A2X1K6A5
contig_1	cds	52637	52882	+	HBKBFK_00054	mdtH	multidrug efflux MFS transporter MdtH	GO:0006281, GO:0009432, GO:0022857, GO:0055085, KEGG:K12149, RefSeq:WP_001217754.1, SO:0001217, UniParc:UPI000011190F, UniRef:UniRef100_P0ABR3, UniRef:UniRef50_P0ABR3, UniRef:UniRef90_P0ABR3
contig_1	cds	53171	53425	+	HBKBFK_00055	bssS	biofilm formation regulator BssS	GO:0090609, GO:1900190, RefSeq:WP_000414438.1, SO:0001217, UniParc:UPI000013A613, UniRef:UniRef100_P0AB34, UniRef:UniRef50_P0AB34, UniRef:UniRef90_P0AB34
contig_1	cds	53540	54658	+	HBKBFK_00056	solA	N-methyl-L-tryptophan oxidase	COG:COG0665, COG:E, EC:1.5.3.-, EC:1.5.3.2, GO:0050131, GO:0050660, RefSeq:WP_000872785.1, SO:0001217, UniParc:UPI0001C22AAA, UniRef:UniRef100_A0A066SWB6, UniRef:UniRef50_P58525, UniRef:UniRef90_P58523
contig_1	cds	54706	54819	+	HBKBFK_00057	yceO	Uncharacterized protein YceO	GO:0010447, GO:0044010, RefSeq:WP_001253418.1, SO:0001217, UniParc:UPI000018F7ED, UniRef:UniRef100_P64443, UniRef:UniRef50_P64443, UniRef:UniRef90_P64443
contig_1	cds	55080	55646	+	HBKBFK_00058	yceJ	Cytochrome b561-like protein	COG:C, COG:COG3038, GO:0005886, GO:0009055, GO:0020037, GO:0022904, GO:0046872, RefSeq:WP_000011128.1, SO:0001217, UniParc:UPI0001C22AA9, UniRef:UniRef100_A0A061L1G5, UniRef:UniRef50_P75925, UniRef:UniRef90_P75925
contig_1	cds	55650	56225	+	HBKBFK_00059	yceI	YceI family protein	COG:COG2353, COG:R, GO:0042597, RefSeq:WP_000749265.1, SO:0001217, UniParc:UPI0001C22AA8, UniRef:UniRef100_A0A061KYU4, UniRef:UniRef50_P0A8X3, UniRef:UniRef90_P0A8X3
contig_1	cds	56267	57319	-	HBKBFK_00060	trhO	rhodanese-related sulfurtransferase	COG:COG1054, COG:J, EC:1.14.-.-, GO:0006400, GO:0016705, RefSeq:WP_001295959.1, SO:0001217, UniParc:UPI0001C22AA7, UniRef:UniRef100_A0A061YDZ1, UniRef:UniRef50_A9MH08, UniRef:UniRef90_A7ZKF9
contig_1	cds	57544	58464	+	HBKBFK_00061	lpxL	kdo(2)-lipid IV(A) lauroyltransferase	BlastRules:WP_000183364, COG:COG1560, COG:I, EC:2.3.1.-, EC:2.3.1.241, KEGG:K02517, RefSeq:WP_001295958.1, SO:0001217, UniParc:UPI0000E44F34, UniRef:UniRef100_E2QKD8, UniRef:UniRef50_P0ACV2, UniRef:UniRef90_E2QKD8
contig_1	cds	58636	59862	+	HBKBFK_00062	mdtG	multidrug efflux MFS transporter MdtG	COG:COG2814, COG:G, GO:0005886, GO:0022857, GO:0055085, RefSeq:WP_000074171.1, SO:0001217, UniParc:UPI0000D50838, UniRef:UniRef100_B7UP67, UniRef:UniRef50_B7NL82, UniRef:UniRef90_B7LT82
contig_1	cds	59945	60319	+	HBKBFK_00063	msyB	MysB family protein	GO:0005829, RefSeq:WP_001295957.1, SO:0001217, UniParc:UPI00005EF8F1, UniRef:UniRef100_E2QJT5, UniRef:UniRef50_P25738, UniRef:UniRef90_P25738
contig_1	cds	60320	60547	-	HBKBFK_00064	yceK	YceK/YidQ family lipoprotein	COG:COG5645, COG:S, GO:0006974, RefSeq:WP_001237205.1, SO:0001217, UniParc:UPI000013A60F, UniRef:UniRef100_P0AB32, UniRef:UniRef50_P0AB32, UniRef:UniRef90_P0AB32
contig_1	ncRNA	60645	60687	+	HBKBFK_00065	ES036	ES036 (CssrF) sRNA	RFAM:RF02751, SO:0000655
contig_1	cds	60719	63232	-	HBKBFK_00066	mdoH	glucans biosynthesis glucosyltransferase MdoH	COG:COG2943, COG:MG, EC:2.4.1.-, GO:0005886, GO:0009250, GO:0016758, SO:0001217, UniParc:UPI000170F199, UniRef:UniRef100_Q8FIS3, UniRef:UniRef50_Q8FIS3, UniRef:UniRef90_Q8FIS3
contig_1	cds	63255	64757	-	HBKBFK_00067	mdoG	glucans biosynthesis protein MdoG	BlastRules:WP_001562609, COG:COG3131, COG:M, GO:0003824, GO:0009250, GO:0030246, GO:0042597, RefSeq:WP_001305892.1, SO:0001217, UniParc:UPI00005F0A59, UniRef:UniRef100_B5YVS0, UniRef:UniRef50_Q9F496, UniRef:UniRef90_Q83RU3
contig_1	cds	65184	66341	+	HBKBFK_00068	mdoC	glucans biosynthesis protein MdoC	EC:2.1.-.-, GO:0005886, GO:0009250, GO:0016740, GO:0016741, GO:0016747, RefSeq:WP_001070347.1, SO:0001217, UniParc:UPI0001C22A66, UniRef:UniRef100_A0A066SSB9, UniRef:UniRef50_Q8ZQ27, UniRef:UniRef90_Q8X9I6
contig_1	cds	66349	67830	-	HBKBFK_00069	clsC	cardiolipin synthase ClsC	BlastRules:WP_001299031, COG:COG1502, COG:I, EC:2.7.8.-, GO:0032049, GO:0090483, RefSeq:WP_001554054.1, SO:0001217, UniParc:UPI0002A375A1, UniRef:UniRef100_A0A427MTV0, UniRef:UniRef50_P75919, UniRef:UniRef90_P75919
contig_1	cds	67772	68305	-	HBKBFK_00070	ymdB	O-acetyl-ADP-ribose deacetylase	COG:COG2110, COG:J, EC:3.1.1.106, GO:0001883, GO:0003824, GO:0019899, GO:0042278, GO:0046677, GO:0060698, GO:0061463, GO:1900231, RefSeq:WP_000857405.1, SO:0001217, UniParc:UPI000013B991, UniRef:UniRef100_P0A8D8, UniRef:UniRef50_D2TT52, UniRef:UniRef90_P0A8D8
contig_1	cds	68400	68711	-	HBKBFK_00071		Type 1 fimbrial protein	RefSeq:WP_000489584.1, SO:0001217, UniParc:UPI0001C22A64, UniRef:UniRef100_A0A061YE01, UniRef:UniRef50_P75917, UniRef:UniRef90_Q32E72
contig_1	cds	68832	69164	-	HBKBFK_00072	csgC	curli assembly protein CsgC	GO:0042597, RefSeq:WP_000992818.1, SO:0001217, UniParc:UPI00000D07F8, UniRef:UniRef100_B7MII3, UniRef:UniRef50_P52107, UniRef:UniRef90_B7MII3, VFDB:VFC0001, VFDB:VFG045794
contig_1	cds	69224	69682	-	HBKBFK_00073	csgA	curli major subunit CsgA	RefSeq:WP_000771429.1, SO:0001217, UniParc:UPI00005EF8EB, UniRef:UniRef100_A0A061LPH5, UniRef:UniRef50_P28307, UniRef:UniRef90_A0A0H2V6A7
contig_1	cds	69723	70178	-	HBKBFK_00074	csgB	curli minor subunit CsgB	GO:0007155, GO:0009279, GO:0009289, GO:0042802, GO:0044010, GO:0098775, GO:1905906, GO:1990000, RefSeq:WP_000791650.1, SO:0001217, UniParc:UPI0000000A5E, UniRef:UniRef100_P0ABK8, UniRef:UniRef50_P0A1E9, UniRef:UniRef90_P0ABK8
contig_1	ncRNA	70785	70876	+	HBKBFK_00075	ES056	ES056 sRNA	RFAM:RF02752, SO:0000655
contig_1	cds	70931	71581	+	HBKBFK_00076	csgD	transcriptional regulator CsgD	COG:COG2197, COG:TK, GO:0000976, GO:0000987, GO:0001216, GO:0001217, GO:0003677, GO:0005886, GO:0006355, GO:0032993, GO:0042802, GO:1900190, GO:2000144, RefSeq:WP_000481500.1, SO:0001217, UniParc:UPI00000D07F7, UniRef:UniRef100_B2CY47, UniRef:UniRef50_P52106, UniRef:UniRef90_P52106, VFDB:VFC0001, VFDB:VFG045791
