# Annotated with Bakta
# Software: v1.10.1
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	50179	50334	-	CLPMBF_00057	pndA	Protein PndA	GO:0005886, KEGG:K18920, SO:0001217, UniParc:UPI00000B47A9, UniRef:UniRef100_A0A075MDG6, UniRef:UniRef50_P11902, UniRef:UniRef90_P16477
contig_1	ncRNA	50329	50486	-	CLPMBF_00058	sok	sok antitoxin (CssrC)	RFAM:RF01794, SO:0000655
contig_1	cds	50652	51737	+	CLPMBF_00059	finQ	Fertility inhibition protein FinQ	RefSeq:WP_000080543.1, SO:0001217, UniParc:UPI000232219D, UniRef:UniRef100_E9LMI3, UniRef:UniRef50_P18809, UniRef:UniRef90_E9LMI3
contig_1	ncRNA	51750	51907	-	CLPMBF_00060	sok	sok antitoxin (CssrC)	RFAM:RF01794, SO:0000655
contig_1	cds	52044	53252	+	CLPMBF_00061	trbA	IncI1-type conjugal transfer protein TrbA	BlastRules:WP_000121273, RefSeq:WP_000121273.1, SO:0001217, UniParc:UPI00000BBB0A, UniRef:UniRef100_E9LLY1, UniRef:UniRef50_S1Q9Z2, UniRef:UniRef90_E9TCL6
contig_1	cds	53271	54341	+	CLPMBF_00062	trbB	IncI1-type conjugal transfer protein TrbB	BlastRules:WP_000151583, KEGG:K12228, RefSeq:WP_000151582.1, SO:0001217, UniParc:UPI00000B08B9, UniRef:UniRef100_E9LLN3, UniRef:UniRef50_A0A750HQE2, UniRef:UniRef90_U5KKS5
contig_1	cds	54334	56625	+	CLPMBF_00063	trbC	F-type conjugative transfer protein TrbC	RefSeq:WP_001289282.1, SO:0001217, UniParc:UPI00025C98E7, UniRef:UniRef100_A0A075UQA4, UniRef:UniRef50_A0A0J1PVM5, UniRef:UniRef90_A0A2L1KL83
contig_1	cds	56662	59361	-	CLPMBF_00064	nikB	IncI1-type relaxase NikB	BlastRules:WP_001387486, RefSeq:WP_001405892.1, SO:0001217, UniParc:UPI00025CB233, UniRef:UniRef100_A0A075MEJ3, UniRef:UniRef50_S1QCP9, UniRef:UniRef90_A0A1Q6ALP6
contig_1	cds	59372	59704	-	CLPMBF_00065	mobA	IncI1-type relaxosome accessory protein NikA	BlastRules:WP_001283947, GO:0006355, RefSeq:WP_001283947.1, SO:0001217, UniParc:UPI00000AF505, UniRef:UniRef100_C7SA35, UniRef:UniRef50_A0A2S1J8W1, UniRef:UniRef90_A0A2S1J8W1
contig_1	oriT	59731	59823	?			origin of transfer	
contig_1	cds	59938	60273	+	CLPMBF_00066	mobC	Molybdopterin-guanine dinucleotide biosynthesis protein MobC	RefSeq:WP_000157095.1, SO:0001217, UniParc:UPI00005991E9, UniRef:UniRef100_Q3ZU63, UniRef:UniRef50_A0A0H3F3Y4, UniRef:UniRef90_A0A0H3F3Y4
contig_1	cds	60359	61207	-	CLPMBF_00067		DUF4942 domain-containing protein	RefSeq:WP_001077023.1, SO:0001217, UniParc:UPI0001DC9FDA, UniRef:UniRef100_E9LLM8, UniRef:UniRef50_E0J392, UniRef:UniRef90_E0J392
contig_1	cds	61787	62038	+	CLPMBF_00068		XRE family transcriptional regulator	RefSeq:WP_000148284.1, SO:0001217, UniParc:UPI0002695799, UniRef:UniRef100_A0A778SNG9, UniRef:UniRef50_U9Z629, UniRef:UniRef90_U9Z629
contig_1	cds	62069	62227	-	CLPMBF_00069	ydgA	YdgA	RefSeq:WP_000150310.1, SO:0001217, UniParc:UPI00005F04A3, UniRef:UniRef100_A0A887WRQ5, UniRef:UniRef50_A0A075MEN2, UniRef:UniRef90_A0A887WRQ5
contig_1	cds	62289	63215	-	CLPMBF_00070		Putative transposase_31 superfamily protein	RefSeq:WP_000038402.1, SO:0001217, UniParc:UPI0001D92990, UniRef:UniRef100_A0A0H0GDL3, UniRef:UniRef50_T1PXX4, UniRef:UniRef90_T1PXX4
contig_1	cds	63280	63546	-	CLPMBF_00071		YDFB protein	RefSeq:WP_001247862.1, SO:0001217, UniParc:UPI00000BB15D, UniRef:UniRef100_A0A6G9I3Z0, UniRef:UniRef50_Q3ZU57, UniRef:UniRef90_A0A6G9I3Z0
contig_1	cds	63640	64074	-	CLPMBF_00072	pndC	PndC	RefSeq:WP_000218863.1, SO:0001217, UniParc:UPI00000BDDAC, UniRef:UniRef100_Q7B1W5, UniRef:UniRef50_E0J397, UniRef:UniRef90_Q7B1W5
contig_1	cds	64803	65303	-	CLPMBF_00073		DUF1472 domain-containing protein	RefSeq:WP_000117611.1, SO:0001217, UniParc:UPI000169F6AA, UniRef:UniRef100_A0A1P8VPV0, UniRef:UniRef50_A0A1P8VPV0, UniRef:UniRef90_A0A1P8VPV0
contig_1	sorf	65321	65359	-	CLPMBF_00074	agaR	DeoR family transcriptional regulator	COG:COG1349, COG:KG, GO:0003677, GO:0003700, SO:0001217, UniParc:UPI001AF398EA, UniRef:UniRef100_A0A890DEV4, UniRef:UniRef50_P0ACK4, UniRef:UniRef90_P0ACK4
contig_1	cds	65765	66361	-	CLPMBF_00075		Eaa protein	RefSeq:WP_000977995.1, SO:0001217, UniParc:UPI000049F179, UniRef:UniRef100_C1J8T0, UniRef:UniRef50_U9Z8S1, UniRef:UniRef90_U9Z8S1
contig_1	cds	66358	67077	-	CLPMBF_00076		Plasmid SOS inhibition protein A	RefSeq:WP_001276270.1, SO:0001217, UniParc:UPI000049F17A, UniRef:UniRef100_C1J8T1, UniRef:UniRef50_A0A2S1J6U1, UniRef:UniRef90_A0A2S1J6U1
contig_1	cds	67074	67508	-	CLPMBF_00077	psiB	conjugation system SOS inhibitor PsiB	RefSeq:WP_000845899.1, SO:0001217, UniParc:UPI0002695798, UniRef:UniRef100_A0A7D6F979, UniRef:UniRef50_Q7B1W3, UniRef:UniRef90_Q7B1W3
contig_1	cds	67563	69611	-	CLPMBF_00078	yubM	Uncharacterized protein YubM	COG:COG1475, COG:D, GO:0003677, SO:0001217, UniParc:UPI00000B4CCA, UniRef:UniRef100_A0A229ALL3, UniRef:UniRef50_Q9ZGR8, UniRef:UniRef90_Q9ZGR8
contig_1	cds	69580	69813	-	CLPMBF_00079		DUF905 domain-containing protein	RefSeq:WP_000006014.1, SO:0001217, UniParc:UPI00016BF07A, UniRef:UniRef100_A0A069FQU7, UniRef:UniRef50_Q9JMR3, UniRef:UniRef90_A0A0K5LX81
contig_1	cds	69871	70398	-	CLPMBF_00080	ssb	Plasmid-derived single-stranded DNA-binding protein	GO:0003697, GO:0006260, RefSeq:WP_001276110.1, SO:0001217, UniParc:UPI0000000091, UniRef:UniRef100_P18022, UniRef:UniRef50_P28044, UniRef:UniRef90_P18022
contig_1	cds	70519	70977	+	CLPMBF_00081	yffB	YffB	SO:0001217, UniParc:UPI00016BF195, UniRef:UniRef100_A0A069FJI3, UniRef:UniRef50_Q3ZU47, UniRef:UniRef90_A0A7D7PQ59
contig_1	cds	71168	71359	-	CLPMBF_00082	yffA	YffA	RefSeq:WP_001027500.1, SO:0001217, UniParc:UPI00000B5E10, UniRef:UniRef100_A0A061K9N4, UniRef:UniRef50_F4SZJ9, UniRef:UniRef90_F4SZJ9
contig_1	cds	71356	71778	-	CLPMBF_00083	yubJ	Uncharacterized protein YubJ	RefSeq:WP_000271729.1, SO:0001217, UniParc:UPI00000BC51E, UniRef:UniRef100_A0A2S1PPM1, UniRef:UniRef50_O82902, UniRef:UniRef90_O82902
contig_1	cds	71825	72250	-	CLPMBF_00084		Antirestriction protein	RefSeq:WP_001198886.1, SO:0001217, UniParc:UPI00000B287B, UniRef:UniRef100_A0A069FPX5, UniRef:UniRef50_A0A069FPX5, UniRef:UniRef90_A0A069FPX5
contig_1	cds	72455	73099	+	CLPMBF_00085		(pseudo) hypothetical protein	SO:0001217, UniRef:UniRef50_A0A0G4DBN2, UniRef:UniRef90_A0A0G4DBN2
contig_1	cds	72921	73313	-	CLPMBF_00086	ychA	YchA protein	SO:0001217, UniRef:UniRef50_A0A890DGT5, UniRef:UniRef90_A0A2Z5VJU5
contig_1	cds	73313	73747	-	CLPMBF_00087		DUF1380 domain-containing protein	RefSeq:WP_000274403.1, SO:0001217, UniParc:UPI00000B01A8, UniRef:UniRef100_A0A061K520, UniRef:UniRef50_A0A078LIF6, UniRef:UniRef90_A0A078LIF6
contig_1	cds	73759	73980	-	CLPMBF_00088		Cytoplasmic protein	RefSeq:WP_001104887.1, SO:0001217, UniParc:UPI00000BEFBD, UniRef:UniRef100_A0A730T0E5, UniRef:UniRef50_Q9S4X1, UniRef:UniRef90_E2GHH3
contig_1	cds	73981	74664	-	CLPMBF_00089		Methyltransferase	RefSeq:WP_000086178.1, SO:0001217, UniParc:UPI00000B87FE, UniRef:UniRef100_A0A061KA45, UniRef:UniRef50_Q9S4X2, UniRef:UniRef90_Q1A2M8
contig_1	cds	75049	75951	-	CLPMBF_00090	yubB	YubB ferredoxin-like domain-containing protein	RefSeq:WP_000273918.1, SO:0001217, UniParc:UPI00017A2C72, UniRef:UniRef100_A0A0G4DBT1, UniRef:UniRef50_Q08JK3, UniRef:UniRef90_A0A090NVJ5
contig_1	cds	76028	77752	-	CLPMBF_00091	ltrA	group II intron reverse transcriptase/maturase	COG:COG3344, COG:X, EC:2.7.7.49, GO:0000373, GO:0003964, KEGG:K00986, RefSeq:WP_000138832.1, SO:0001217, UniParc:UPI00000BB9E8, UniRef:UniRef100_V5KCQ0, UniRef:UniRef50_V5KCQ0, UniRef:UniRef90_V5KCQ0
contig_1	cds	78775	79023	+	CLPMBF_00092	impC	Protein ImpC	GO:0006281, KEGG:K12149, RefSeq:WP_000618110.1, SO:0001217, UniParc:UPI000000111C, UniRef:UniRef100_P0A1G1, UniRef:UniRef50_P0A1G1, UniRef:UniRef90_P0A1G1
contig_1	cds	79020	79457	+	CLPMBF_00093	impA	Protein ImpA	EC:3.4.21.-, GO:0003677, GO:0006281, GO:0006355, GO:0006508, GO:0008236, GO:0009432, RefSeq:WP_000109071.1, SO:0001217, UniParc:UPI0000000090, UniRef:UniRef100_Q7M1C0, UniRef:UniRef50_Q7M1C0, UniRef:UniRef90_Q7M1C0
contig_1	cds	79457	80731	+	CLPMBF_00094	impB	Protein ImpB	GO:0003684, GO:0006281, GO:0009432, RefSeq:WP_000457492.1, SO:0001217, UniParc:UPI000000008F, UniRef:UniRef100_P18642, UniRef:UniRef50_P04152, UniRef:UniRef90_P18642
contig_1	cds	80733	81149	-	CLPMBF_00095	parB	ParB	RefSeq:WP_001278818.1, SO:0001217, UniParc:UPI00000B7AFD, UniRef:UniRef100_E9LLV2, UniRef:UniRef50_E9LLV2, UniRef:UniRef90_E9LLV2
contig_1	cds	81142	82122	-	CLPMBF_00096	parM	Plasmid segregation protein ParM	RefSeq:WP_000688514.1, SO:0001217, UniParc:UPI00000BB7D1, UniRef:UniRef100_A0A1P8VPT0, UniRef:UniRef50_Q2VNZ8, UniRef:UniRef90_A0A0M1UJS9
contig_1	cds	82536	82844	-	CLPMBF_00097		Molecular chaperone GroEL	RefSeq:WP_000030199.1, SO:0001217, UniParc:UPI00000B01AF, UniRef:UniRef100_A0A023UDR1, UniRef:UniRef50_A0A140JYF9, UniRef:UniRef90_A0A140JYF9
contig_1	cds	82931	83575	-	CLPMBF_00098		Plasmid partitioning and stability protein	RefSeq:WP_001144036.1, SO:0001217, UniParc:UPI0000599210, UniRef:UniRef100_W0FFL3, UniRef:UniRef50_D3H584, UniRef:UniRef90_D3H584
contig_1	cds	83754	84533	-	CLPMBF_00099	xerD	Site-specific recombinase XerD	COG:COG4974, COG:L, RefSeq:WP_000147280.1, SO:0001217, UniParc:UPI00005F003E, UniRef:UniRef100_A0A4Y8GFZ4, UniRef:UniRef50_P06615, UniRef:UniRef90_A0A4Y8GFZ4
contig_1	cds	84533	85354	-	CLPMBF_00100		RiboL-PSP-HEPN domain-containing protein	RefSeq:WP_001316850.1, SO:0001217, UniParc:UPI0001826221, UniRef:UniRef100_A0A2S8JV55, UniRef:UniRef50_A0A1S2A5W8, UniRef:UniRef90_A0A2S8JV55
contig_1	cds	85413	85763	-	CLPMBF_00101		Phage protein	RefSeq:WP_000493380.1, SO:0001217, UniParc:UPI00005F003C, UniRef:UniRef100_I7A4U2, UniRef:UniRef50_A0A2N0VW34, UniRef:UniRef90_A0A7U9H8H2
